GeneID	Spleen_rep1	Spleen_rep2	Spleen_rep3	Spleen_rep4	Spleen_rep5	Spleen_rep6
NP_001004066.1	2.06192	1.98844	1.83696	2.08212	2.45654	2.22607
NP_001004070.1	0.0	0.0	0.0889164	0.0	0.0	0.0
NP_001004071.1	0.0248118	0.0110996	0.0108769	0.0217346	0.0170795	0.0356425
NP_001004072.2	64.0475	47.4313	89.0921	60.8001	70.3766	72.9946
NP_001004073.1	4.97301	3.56838	4.80703	5.855	4.90909	8.05694
NP_001004074.1	188.123	193.805	285.865	222.758	221.85	155.12
NP_001004076.2	6.18024	3.20001	5.90911	6.17116	3.51531	3.00431
NP_001004077.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001004078.1	229.388	201.615	287.972	222.39	246.615	274.751
NP_001004079.1	0.890073	0.871454	1.02826	1.30641	1.04587	1.01568
NP_001004080.1	17.4165	7.68378	14.9231	7.77876	7.83819	10.5176
NP_001004081.1	5.06623	1.32067	4.36757	3.16253	16.1614	10.5971
NP_001004084.1	1231.59	1025.34	1369.05	1126.16	1473.91	1383.86
NP_001004085.1	6.67893	3.22446	6.10376	2.96815	7.21888	4.6278
NP_001004086.1	3.77922	4.20872	6.50074	5.363	6.33511	5.27301
NP_001004088.3	0.819831	0.147945	0.69262	0.84009	1.17656	0.624452
NP_001004089.2	82.7628	54.8159	99.7947	85.4507	103.452	114.123
NP_001004090.2	6.60058	3.30599	5.9963	4.56221	5.80662	5.08222
NP_001004091.1	7.32641	6.52674	8.29194	6.92543	6.93672	6.5349
NP_001004092.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001004095.1	247.766	268.35	263.142	235.588	428.848	251.04
NP_001004096.1	0.0	0.0	0.0107288	0.0	0.0	0.0
NP_001004097.1	0.184131	0.255811	0.193089	0.111003	0.091477	0.240694
NP_001004098.1	5.00609	4.83553	6.42271	4.996	6.19469	4.81225
NP_001004099.1	1.17661	1.20804	1.02846	2.04961	2.01866	0.600452
NP_001004100.1	0.0179407	0.0245364	0.0	0.0	0.0189167	0.0521812
NP_001004101.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001004129.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001004130.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001004131.1	0.0187202	0.018872	0.0247246	0.0184297	0.014598	0.0
NP_001004140.2	11.4937	10.4121	18.1752	7.30742	6.37149	8.78068
NP_001004141.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_001004142.2	0.781212	0.60731	0.758567	0.729051	0.835254	1.01209
NP_001004143.2	19.8587	20.0612	13.6328	22.8202	23.7653	27.3041
NP_001004144.1	3.96879	0.757612	0.543143	5.41235	3.12181	0.00714649
NP_001004147.1	0.0279986	0.0	0.0	0.0	0.0	0.0
NP_001004149.1	6.05467	6.74828	4.32854	8.25086	6.7847	9.60142
NP_001004151.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001004152.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001004153.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_001004154.1	3.38414	2.96938	1.99546	3.4416	3.88992	4.41634
NP_001004155.2	2.37824	1.12414	1.00065	3.16942	3.37889	3.58482
NP_001004157.2	5.22702	4.54751	4.94845	4.91486	6.25433	6.37445
NP_001004158.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001004159.1	2.25396	1.50116	1.71774	1.72158	1.60971	1.35538
NP_001004164.2	11.0392	11.8935	9.18078	12.6196	8.38944	8.02506
NP_001004173.1	0.46555	0.998957	0.324524	0.575512	0.209213	0.0
NP_001004174.1	4.17508	1.14748	8.0927	1.56918	0.900537	1.001
NP_001004176.2	2.37007	2.89033	1.85824	3.34628	2.83277	3.30546
NP_001004178.1	2.93979	3.45797	1.90548	3.23966	3.19997	3.78939
NP_001004180.1	1.20214	1.46	0.590833	1.21542	1.61325	1.60975
NP_001004184.2	0.0786807	0.0247029	0.193108	0.0363479	0.0494658	0.0419016
NP_001004185.3	8.58503	10.3548	10.0191	8.85239	13.4845	8.31241
NP_001004190.2	2.37522	1.95626	1.82984	2.90338	2.60161	1.59135
NP_001004191.2	15.406	12.0076	12.7771	17.7073	20.1959	13.8408
NP_001004192.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001004193.1	1.80996	6.25454	1.59469	1.72006	2.46759	1.47337
NP_001004194.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_001004200.1	0.123201	2.84357	0.667419	0.0101682	4.45398	9.85777e-06
NP_001004201.1	0.179646	0.326109	0.0829909	0.0	0.459819	0.374549
NP_001004202.1	108.63	96.7051	117.07	119.255	147.001	178.987
NP_001004203.3	16.6605	12.4178	18.8765	13.3288	17.1209	15.1296
NP_001004204.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001004205.1	75.3557	74.752	92.8932	79.808	74.8072	89.814
NP_001004206.1	104.793	77.8913	125.32	89.8328	134.09	125.097
NP_001004207.1	33.9484	27.1978	39.5923	31.9873	36.7845	41.763
NP_001004208.1	60.2171	65.4848	77.0161	71.245	72.3162	95.601
NP_001004209.1	32.2815	27.2273	33.3126	33.5596	31.3462	30.4898
NP_001004213.1	51.9049	41.1956	60.4209	47.1038	52.7167	52.5791
NP_001004214.1	6.67321	5.81856	6.83969	7.12488	6.91795	5.34753
NP_001004215.1	14.9246	13.4495	15.9422	12.1491	13.2193	13.1971
NP_001004216.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001004217.2	20.1376	16.7881	23.0539	16.5469	21.3145	20.5084
NP_001004218.1	7.48048	5.41448	9.27327	6.18924	9.5214	7.93484
NP_001004220.1	74.879	74.6141	83.6418	77.2577	82.0153	66.4521
NP_001004221.2	44.4891	30.563	48.1609	42.3442	51.3734	47.4604
NP_001004222.1	22.9771	16.7447	29.8632	28.0417	28.5156	39.3011
NP_001004223.1	800.332	648.092	990.233	707.7	965.753	915.044
NP_001004225.1	69.219	59.2575	80.3664	70.9313	70.6427	76.7665
NP_001004226.1	63.6124	46.58	72.2823	63.7681	73.6016	71.8559
NP_001004227.1	22.6882	21.2581	25.7285	20.1259	25.2774	28.1365
NP_001004229.1	22.1215	17.2394	26.1567	20.9344	25.6009	23.8993
NP_001004230.1	32.4908	21.802	45.9983	25.8527	42.1567	30.7308
NP_001004232.1	0.214779	0.0	0.0	0.0	0.0	0.227874
NP_001004234.1	0.0	0.493209	0.153483	7.71039e-05	0.0	2.15363
NP_001004235.1	22.9792	17.6273	28.4721	23.6123	33.0766	26.9746
NP_001004236.1	0.039414	0.152398	0.0910349	0.0	0.144381	0.171743
NP_001004238.1	54.1506	39.042	58.7427	42.1724	49.7636	52.3071
NP_001004239.1	67.5646	41.899	67.6776	54.1863	57.2909	58.6899
NP_001004240.1	32.0198	21.2241	36.5218	31.9941	34.9641	39.1435
NP_001004241.1	44.211	35.0894	50.973	39.3822	44.3518	43.433
NP_001004242.1	5.98594	3.65007	4.86883	3.9601	4.76883	4.76051
NP_001004244.2	31.8298	16.8569	33.0273	27.7742	32.7474	42.4849
NP_001004245.1	32.4028	26.15	39.5267	33.5231	33.4546	35.1549
NP_001004247.1	0.0829867	0.094778	0.183688	0.246	0.0587991	0.36306
NP_001004250.1	76.0811	61.7956	83.1158	70.0196	80.9371	76.4386
NP_001004251.1	14.9095	12.2506	16.6045	13.3514	16.9885	15.905
NP_001004252.1	17.1482	12.8264	22.148	16.7267	22.352	17.5947
NP_001004254.1	17.2518	12.4011	21.3635	14.7404	19.6814	21.807
NP_001004256.1	21.3791	17.9957	25.1153	20.358	18.5075	24.7217
NP_001004257.1	23.8457	21.6386	29.3132	23.95	29.3538	34.0503
NP_001004258.1	9.62093	8.89511	11.0104	8.72984	10.5919	9.19356
NP_001004260.1	4.48935	2.45614	3.31075	3.5334	3.13426	2.43057
NP_001004262.1	16.5319	9.35159	17.8176	15.0301	16.695	17.9275
NP_001004263.1	0.0	0.0	0.0	0.0	0.0126509	0.0
NP_001004264.1	4.218	3.31138	5.32616	4.4367	7.43917	3.7427
NP_001004265.2	0.937439	1.17471	0.80429	0.987617	0.400978	0.532606
NP_001004266.1	0.0	0.0394163	0.0	0.0	0.0686705	0.104234
NP_001004267.1	15.8717	9.66137	20.3611	13.6593	15.416	16.8586
NP_001004268.1	0.0538557	0.0	0.0371639	0.0738699	0.0	0.18145
NP_001004269.1	39.1418	29.084	49.1006	33.1193	32.9537	30.5612
NP_001004271.1	0.00418022	0.0	0.0110298	0.0	0.0130154	0.0
NP_001004274.1	31.8321	23.3311	35.2607	19.653	32.0778	23.8318
NP_001004275.1	56.3366	46.9629	69.5306	54.1511	70.4699	72.8115
NP_001004276.1	24.9088	21.9057	28.7072	22.2397	27.1704	22.2897
NP_001004277.1	49.6052	32.2454	45.3055	52.8312	40.3082	39.741
NP_001004278.2	0.240686	0.11378	0.24498	0.293458	0.0	0.0
NP_001004279.1	50.123	48.854	61.3524	48.9612	70.8341	70.0949
NP_001004280.1	24.0952	21.2034	30.247	26.187	25.0057	29.0063
NP_001004282.1	2.58023	2.04883	1.93612	1.67375	2.13149	2.24576
NP_001004283.1	77.28	61.1808	93.719	68.6458	89.3556	92.9365
NP_001004284.1	1.1022	1.08672	1.14677	0.828761	0.888245	1.65211
NP_001004357.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_001004361.2	2.03117	1.11434	2.61618	0.915333	2.86293	2.63701
NP_001004362.2	3.99247	7.50097	3.21505	7.25406	6.86961	6.2206
NP_001004363.1	3.52767	4.73445	2.86835	4.40918	6.00423	6.49538
NP_001004365.1	0.977342	0.830559	0.617616	0.386573	0.618934	0.330689
NP_001004436.2	30.7872	28.0906	31.7712	30.0009	26.2259	27.3682
NP_001004442.1	120.459	108.487	185.742	105.579	147.069	134.725
NP_001004443.1	66.2577	44.7403	66.7311	57.5567	64.0878	63.8874
NP_001004445.1	14.8686	15.6829	19.3981	14.3841	19.5181	20.5544
NP_001004446.1	0.0102166	0.0	0.00935361	0.0182278	0.0118735	0.0183377
NP_001004447.1	1.66719e-08	0.022664	0.0	0.0	0.0	0.0
NP_001004448.2	0.299603	0.121885	0.305632	0.149272	0.274569	0.237939
NP_001004449.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_001004721.1	22.3157	30.1418	19.4894	22.4369	24.0351	26.3366
NP_001004761.1	0.00513709	0.0	0.0	0.0	0.0	0.0
NP_001005223.1	10.4111	12.195	11.5541	9.90743	10.0916	10.3806
NP_001005225.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001005227.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_001005230.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_001005232.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001005247.2	1.48813e-06	0.0	8.72151e-09	4.66158e-07	0.0	0.0
NP_001005250.1	497.398	324.18	876.454	892.651	280.503	373.056
NP_001005251.2	351.291	247.39	988.909	1114.0	816.596	477.475
NP_001005252.1	1.89709	0.625166	2.00705	0.699378	0.328773	1.57073
NP_001005253.1	0.0	0.0	0.0	0.0	0.328773	0.0
NP_001005254.1	0.0	0.0	0.894437	2.46134	0.293246	0.498302
NP_001005255.1	13.083	16.8589	58.8568	56.9759	20.9788	38.1892
NP_001005256.1	178.705	232.052	119.32	141.731	67.4886	73.3182
NP_001005257.1	0.236677	0.0	0.0	0.0	0.0	0.0
NP_001005258.1	331.225	317.421	100.397	198.154	79.2879	147.561
NP_001005259.1	1.00202	0.460995	0.468745	1.19742	0.66269	0.550312
NP_001005260.1	0.0632773	1.29394	8.67131	0.768512	0.444663	1.13798
NP_001005261.1	8.14608	5.76021	18.5602	16.0596	5.59902	3.88747
NP_001005262.2	21.7989	25.6944	35.5165	30.8151	14.2416	14.3447
NP_001005263.1	0.0287008	0.0147659	0.0	0.0	0.00802455	0.00827516
NP_001005264.2	9.43264	10.2872	17.6212	17.0648	10.1494	5.42425
NP_001005342.1	27.3254	15.2035	70.385	12.1038	10.1342	21.404
NP_001005343.1	0.0	0.0	0.0	0.0	0.0	0.0239029
NP_001005358.2	1.13861	1.10285	0.365206	1.01879	1.1941	0.605157
NP_001005370.1	0.756359	1.10775	0.0	0.268372	0.189556	0.691118
NP_001005378.1	0.0570458	0.0389207	0.176729	0.0433479	0.0422469	0.232994
NP_001005379.1	14.6869	13.333	28.9676	35.6137	10.7407	6.11032
NP_001005380.1	0.0	0.0	0.0	0.0	0.0	0.00704251
NP_001005381.2	22.1028	14.9486	26.6448	22.6391	26.3567	25.1532
NP_001005383.2	10.7727	9.74625	13.5843	9.81326	15.8699	15.6372
NP_001005384.2	7.70952	3.31325	5.55555	5.59135	6.72557	5.61854
NP_001005419.2	12.0506	12.4721	8.88639	13.306	14.5823	14.524
NP_001005420.1	3.91687e-10	0.020004	7.75114e-09	8.34064e-09	0.245849	0.0
NP_001005422.1	0.0314329	0.0	0.0888869	0.0408609	0.0	0.048235
NP_001005423.1	8.42234	13.1898	5.05373	10.1924	12.7604	10.1007
NP_001005424.2	2.14371	0.999953	0.765965	2.06923	2.80801	3.0812
NP_001005425.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001005477.1	0.0546625	0.0219816	0.0165297	0.033695	0.0535098	0.0867392
NP_001005481.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001005488.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001005506.2	7.27325	9.3549	6.14823	8.30005	7.34099	8.05438
NP_001005508.2	162.747	189.248	93.8961	203.517	192.045	200.848
NP_001005509.1	45.6243	63.7118	45.0919	52.0359	52.2037	54.0605
NP_001005510.2	3.41626	3.03411	2.27539	3.90196	3.40786	4.85055
NP_001005520.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_001005524.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_001005525.1	28.3588	37.9745	21.0656	33.0735	36.8178	35.2694
NP_001005529.1	31.3312	27.4113	36.4056	28.5026	33.0429	35.5791
NP_001005530.1	3.49632	2.29969	4.39526	3.2825	4.80724	3.36827
NP_001005531.1	0.104393	0.0	0.0297285	0.0	0.0469901	0.0
NP_001005534.1	72.9782	58.2368	86.9546	54.9321	74.1988	59.0791
NP_001005536.1	24.7264	20.6848	29.3996	23.0625	32.8616	33.3551
NP_001005537.1	91.2664	74.4118	101.875	76.169	111.866	106.411
NP_001005538.2	3.037	0.588698	3.75795	2.05057	1.17879	1.77865
NP_001005539.1	106.963	83.1657	115.923	106.674	116.258	97.7327
NP_001005541.1	29.7184	22.3536	32.5752	26.5621	29.3755	33.2336
NP_001005542.2	5.16911	4.30832	6.14697	5.46382	5.23858	6.03951
NP_001005543.1	0.0	0.0	0.0	0.0	3.82744e-10	5.26978e-07
NP_001005545.1	28.9315	26.0848	33.2879	28.705	30.3329	29.3347
NP_001005546.1	0.062315	0.0	0.0502504	0.0	0.0399923	0.0
NP_001005548.1	12.1305	8.16833	14.3276	10.8045	15.4622	16.1252
NP_001005549.1	0.00462943	0.0	0.0	0.0	0.0	0.0
NP_001005550.1	34.2819	23.9788	37.1093	28.876	37.949	36.8602
NP_001005551.1	2.34478	0.936411	2.84797	2.96614	1.74668	1.75672
NP_001005552.1	23.8113	21.8894	28.8122	23.2107	29.2954	27.3092
NP_001005553.1	0.00374448	8.01263e-07	0.00337378	0.000211486	3.62859e-08	0.000139384
NP_001005554.1	58.1639	31.9323	62.7056	43.6606	55.7243	49.8313
NP_001005556.1	1.78064	0.01893	1.57499	2.89434	2.34435	2.02691
NP_001005557.1	0.0	0.0	0.0415744	0.0	0.0	0.0
NP_001005558.1	4.17706	1.56016	4.33064	2.38259	4.18849	3.70862
NP_001005561.2	61.1893	45.726	69.6052	50.2336	64.4713	61.2992
NP_001005563.1	17.0698	12.1281	20.1386	13.5645	12.3744	14.7329
NP_001005564.1	6.82443	4.65178	8.2045	6.96557	6.76412	8.83571
NP_001005568.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001005569.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001005570.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_001005754.1	11.1928	14.2713	22.4853	18.7891	8.03648	17.0316
NP_001005755.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001005756.1	10.4233	6.30159	5.48397	12.8096	3.6601	9.16155
NP_001005757.1	17.3385	23.9814	24.7196	41.165	14.5527	21.0791
NP_001005758.1	0.293656	0.258188	0.27094	0.415378	0.48293	0.26281
NP_001005759.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001005760.1	2.60698	3.18129	5.28234	4.53487	3.20273	1.62574
NP_001005761.1	10.8998	2.72522	8.92854	8.08543	9.73929	8.12349
NP_001005762.1	3.93546	0.249411	3.37335	3.91838	2.76572	2.2789
NP_001005763.1	0.493861	0.754043	0.425677	0.512355	0.352556	0.284419
NP_001005765.1	13.6006	11.2455	16.3963	11.2348	16.2425	15.2305
NP_001005767.1	22.1398	27.2495	16.5748	20.63	34.0495	27.686
NP_001005788.2	1.5428	1.67523	0.897541	0.0	0.539671	1.01511
NP_001005847.1	14.108	13.5032	9.86507	10.6439	15.2313	16.3382
NP_001005860.1	9.70079	12.0545	6.12232	11.6895	11.238	11.0477
NP_001005868.1	12.4756	14.0818	12.3088	13.0178	12.69	15.6563
NP_001005869.1	1.00664	2.03917	3.71021	2.36089	1.02002	0.757391
NP_001005870.1	0.0	0.0	0.0	0.0	0.00862178	0.0
NP_001005873.1	18.0233	10.6541	19.2225	13.8818	17.4061	14.1886
NP_001005874.2	0.145106	0.0626306	0.172926	0.108912	0.160935	0.059504
NP_001005875.1	60.919	52.9484	73.4328	54.2435	65.5967	68.6578
NP_001005876.1	83.9469	85.9434	104.126	88.1934	91.3214	105.02
NP_001005877.1	5.23278	3.09577	5.88918	6.75906	5.00606	4.57287
NP_001005878.1	7.22371	4.61723	8.80671	7.18551	7.47757	7.73772
NP_001005880.1	1.58293	0.837295	1.29115	1.31074	0.972624	1.29636
NP_001005882.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001005883.1	11.1025	6.43314	11.4106	9.68604	10.0756	10.4992
NP_001005884.1	17.9204	6.62462	18.8115	14.4858	17.8115	18.3661
NP_001005885.1	2.3884	1.52698	2.56372	2.77844	2.94359	2.86237
NP_001005886.1	0.871439	0.384097	0.777485	0.680722	1.00957	0.76331
NP_001005887.2	28.469	15.6104	30.0799	25.6716	26.8728	28.2931
NP_001005890.1	80.2929	69.1277	86.8987	74.3447	107.294	74.4398
NP_001005891.1	0.0226222	0.0848747	0.0608308	0.0	0.0	0.104461
NP_001005896.2	1.38115	1.70864	13.9217	1.99776	5.59457	27.3171
NP_001005897.2	0.73493	0.579304	0.652148	1.34533	1.36355	0.633532
NP_001005898.3	0.321562	0.198761	0.333809	0.303973	0.440702	0.571688
NP_001005899.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_001005900.1	66.7616	72.5855	90.7229	78.0196	76.1762	77.7474
NP_001005902.1	13.8224	8.33433	9.01207	6.83044	6.72194	5.04838
NP_001005904.1	0.0	0.0	0.0217515	0.0	0.0	0.0
NP_001005906.1	10.8763	5.79769	11.3868	8.32097	9.91982	8.94724
NP_001005908.1	107.325	82.2431	116.468	93.9368	109.268	108.126
NP_001005916.1	18.8494	22.1862	11.1412	22.6795	21.2501	25.1277
NP_001006595.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001006597.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001006598.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001006599.1	2.3135	0.788604	3.21354	1.99449	2.96551	2.30602
NP_001006601.2	161.084	198.173	135.089	281.539	149.177	242.512
NP_001006602.1	25.9944	18.2635	29.1511	23.9791	29.3436	28.5516
NP_001006610.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001006645.1	2.85839	0.258512	0.24057	0.287852	0.0	0.0
NP_001006646.1	0.361376	0.32121	0.163387	0.344659	0.229046	0.361702
NP_001006648.1	0.0	0.0	0.0	0.111597	0.0	0.0
NP_001006649.1	0.013495	0.0830739	0.186634	0.185056	0.0601527	0.0362383
NP_001006650.1	3.70492	1.6765	2.41925	2.23338	1.58837	1.56144
NP_001006651.1	7.08705	11.2255	6.81997	16.6277	8.30674	10.3904
NP_001006652.2	4.69264	6.5033	5.2094	7.66306	4.52023	2.69926
NP_001006653.1	0.183437	0.208354	0.0692663	0.17406	0.445888	0.211618
NP_001006654.2	1.60271	1.58099	0.980248	1.72942	1.09016	0.999531
NP_001006655.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001006949.1	0.231951	0.0339493	0.0153436	0.302494	0.0921516	0.158729
NP_001006950.1	0.0790891	0.0698022	0.00515017	0.077751	0.0379406	0.0173829
NP_001006951.1	2.11307	1.74558	2.0344	2.33264	1.03917	0.851998
NP_001006952.1	0.791492	0.499519	0.30231	1.15734	1.0284	0.414118
NP_001006954.1	15.8808	31.0588	25.7516	32.2683	22.4026	52.7616
NP_001006955.1	6.05534	3.06525	5.4887	6.66287	3.08988	6.96016
NP_001006957.1	1.34233	0.458522	1.59501	1.58135	1.22984	1.61894
NP_001006958.1	53.2025	37.7325	49.8906	53.928	53.8262	51.0471
NP_001006959.1	18.2546	8.90839	19.7576	16.1353	17.1418	21.0842
NP_001006961.1	3.84329	3.46703	5.38249	3.8348	4.37297	4.67879
NP_001006964.1	511.273	372.436	508.057	432.567	464.15	416.647
NP_001006965.1	42.3511	33.457	48.6468	38.2088	55.54	49.8015
NP_001006966.1	57.2155	67.9801	65.9474	79.9462	72.347	68.5125
NP_001006967.1	17.0923	9.3187	17.6548	12.1026	12.9384	11.9524
NP_001006969.1	0.0675633	0.0	0.0	0.0	0.0	0.227487
NP_001006971.1	105.861	80.9957	132.19	98.7551	118.362	117.981
NP_001006972.1	0.174564	1.05652	6.54759e-07	1.06692	1.44745	1.12093
NP_001006974.2	38.8263	39.6128	48.6967	35.8627	52.7878	50.7857
NP_001006975.1	18.7235	14.6473	22.2149	18.6727	25.3633	23.641
NP_001006976.1	92.4664	80.6157	106.026	96.5594	109.607	110.169
NP_001006979.1	53.3691	37.8395	63.4815	50.9854	56.7865	55.5551
NP_001006981.1	38.349	39.5162	48.3684	35.4171	38.7748	44.399
NP_001006983.1	5.80748	12.0436	4.58567	18.1634	0.0	22.5267
NP_001006984.1	47.7891	39.5524	53.5994	52.821	45.8392	52.9058
NP_001006985.1	2.92823	2.31978	2.82814	2.05256	3.02581	2.87845
NP_001006986.1	30.9552	35.6978	40.3174	29.5734	41.6598	47.9513
NP_001006989.2	19.8749	10.82	19.5401	15.0407	19.3442	18.3673
NP_001006991.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001006992.1	19.9416	17.8566	24.3168	16.3956	23.3048	25.5724
NP_001006993.2	0.312801	0.0	0.134683	0.412834	0.28701	0.0
NP_001006994.1	0.297672	0.207455	0.651545	0.234353	0.2539	0.441679
NP_001006996.1	10.5747	10.4892	15.3739	10.397	10.9486	13.5197
NP_001006998.1	40.0969	27.9741	41.3689	37.9435	46.8266	39.1217
NP_001006999.1	1.65062	2.13768	2.16556	1.88511	2.92077	1.08248
NP_001007001.2	22.487	25.0107	29.0837	22.456	32.2282	32.1293
NP_001007002.1	9.85786	4.68798	10.6739	5.9804	9.62959	4.87591
NP_001007005.1	44.2746	47.6311	44.0444	49.3824	67.8019	59.5253
NP_001007006.1	285.984	227.069	309.767	294.921	385.09	334.474
NP_001007007.1	0.211044	0.133179	0.19245	0.363233	0.207152	0.452559
NP_001007009.1	52.7123	45.3647	53.3674	52.8697	63.1646	56.6954
NP_001007010.1	0.0472334	0.0493557	0.0120966	0.0	0.0	0.05003
NP_001007011.1	0.200226	0.26102	0.334307	0.12122	0.160939	0.0988333
NP_001007013.2	0.00870578	0.00877405	0.0057449	0.0171444	0.0	0.0374425
NP_001007014.1	0.0316237	0.0106318	0.0348516	0.0	0.0329508	0.0452843
NP_001007015.2	8.17112	7.48035	8.95889	10.6667	10.303	11.3073
NP_001007016.1	1.40167	1.97049	1.99001	1.22836	2.56672	2.86023
NP_001007017.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001007078.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_001007092.1	53.1553	40.1493	67.1269	47.605	48.4193	43.9536
NP_001007094.1	0.0	6.0918e-05	7.47472e-05	0.0	0.015735	0.0
NP_001007124.1	40.695	43.9374	34.0834	77.6947	26.8549	23.4666
NP_001007127.1	0.0247909	0.0508957	0.136924	0.311785	0.331717	0.095137
NP_001007132.1	0.675879	0.512263	0.0949923	1.17467	1.01445	1.6959
NP_001007141.1	3.34224	1.98739	0.708501	2.97607	2.43654	0.356412
NP_001007142.1	0.0	0.0	0.0	0.0	0.00973879	0.0
NP_001007143.2	0.172932	0.173967	0.136909	0.421871	0.45771	1.08048
NP_001007144.1	0.0251555	0.0	0.0	0.041256	0.0201363	0.00829911
NP_001007146.1	36.1885	11.4587	30.3475	23.6412	28.3749	27.9403
NP_001007147.1	21.8971	8.35783	20.9366	22.7635	21.3002	21.4087
NP_001007149.2	1.56011	0.540667	1.82061	1.48254	3.12834	1.27708
NP_001007223.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_001007224.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001007264.1	0.211091	0.562849	0.574697	1.01693	0.233723	0.417741
NP_001007265.4	0.0	0.0	0.0	0.0	0.0	0.0
NP_001007266.1	36.3973	29.0949	49.4047	38.8072	49.1187	57.54
NP_001007267.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001007269.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001007461.1	0.272245	2.24075e-05	0.0	1.29609e-10	0.00200255	0.0488406
NP_001007462.1	0.149705	0.275783	0.238968	0.289475	0.283867	0.315171
NP_001007463.1	0.439521	0.540093	0.228219	0.415567	0.380145	0.306754
NP_001007473.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001007557.1	0.286678	0.279807	0.570824	0.385068	0.859488	0.505903
NP_001007558.1	17.7948	8.0029	18.4221	19.5211	19.3236	17.5033
NP_001007559.1	18.7945	10.1322	15.7478	18.6797	20.8847	12.357
NP_001007568.1	24.9904	31.5766	21.3059	37.1261	33.7527	31.2973
NP_001007569.1	11.1468	13.0973	10.4041	12.2984	12.7901	12.1198
NP_001007570.1	0.00919248	0.0518361	0.0422431	0.0836275	0.0518713	0.0985922
NP_001007571.1	10.0848	11.5939	8.95754	10.1664	9.36719	9.80881
NP_001007572.1	195.74	171.503	178.675	170.176	188.237	183.74
NP_001007573.1	0.0288793	0.0	0.0	0.038904	0.0	0.0694342
NP_001007574.1	0.207802	0.0609129	0.136957	0.350805	0.309398	0.14044
NP_001007576.1	10.4443	12.8736	6.10169	10.4976	11.4975	13.007
NP_001007577.1	0.0181483	0.036851	0.0132631	0.0707605	0.0170382	0.0222333
NP_001007578.2	2.62793	3.33915	2.02797	3.28795	4.59606	3.66139
NP_001007579.1	2.94238	2.99779	2.73368	3.41216	4.5092	3.09095
NP_001007580.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001007581.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001007582.1	17.6273	18.7075	11.6062	18.1767	22.161	19.0187
NP_001007583.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001007584.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001007590.2	43.1156	42.4751	41.8902	3.8174	49.4255	49.2255
NP_001007598.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001007599.3	0.0	0.0	0.0	0.0	0.0	0.0
NP_001007600.1	2414.75	2784.2	3228.99	2607.29	3798.31	4422.18
NP_001007601.1	2223.98	2226.66	2997.13	2116.02	2467.57	2175.44
NP_001007602.1	0.506484	1.06719	0.543434	0.259421	1.16236	0.629602
