gene_id	muscle_dietM	muscle_dietP	whole_body_dietM	whole_body_dietP
FBpp0082724	158.942966666667	153.208866666667	173.775133333333	187.0175
FBpp0082725	14.36069	13.4079413333333	17.0040066666667	19.7352466666667
FBpp0082727	3.75458666666667	3.58651666666667	8.39330666666667	8.27151333333333
FBpp0082728	9.22185030943333	8.26014011567143	77.839634332444	58.4724233707187
FBpp0082729	20.1843	17.3080333333333	29.1702333333333	27.0299333333333
FBpp0082730	85.7481	85.1748	29.0681	38.9380666666667
FBpp0082731	24.144099	24.0613928	36.8000306666667	39.642479
FBpp0082733	108.815249666667	97.2324613333333	112.268294666667	90.7265518484667
FBpp0082735	98.5727666666667	113.257166666667	99.0623	105.9271
FBpp0082737	19.4098333333333	17.3429666666667	24.4925	23.9060666666667
FBpp0082738	5.84155	4.10496666666667	7.18338666666667	6.18391
FBpp0082740	2.54457766666667	2.12218566666667	5.00800666666667	5.009452
FBpp0082742	11.5598333333333	10.5780966666667	13.3511666666667	14.07
FBpp0082743	45.6428566666667	40.46423	53.2291166666667	55.0429066666667
FBpp0082745	0.0571143666666667	0.085215	0.508779666666667	0.401099666666667
FBpp0082746	30.8799733333333	27.895509	21.2885	20.5122
FBpp0082752	0.0323639333333333	0.0330219333333333	34.8608666666667	23.5412
FBpp0082754	58.6539666666667	48.8860666666667	31.1938666666667	32.0435
FBpp0082755	0.331010333333333	0.4387	71.7823	59.2191666666667
FBpp0082758	34.4867666666667	29.7278333333333	72.4044	70.4663
FBpp0082759	4.87822	4.09365666666667	13.5402	13.6560666666667
FBpp0082765	48.06696	41.21396	49.0052966666667	48.4131066666667
FBpp0082766	16.990481	14.2515437572067	23.8620086666667	24.4070766666667
FBpp0082767	11.8119066666667	10.2194033333333	20.6974333333333	18.7387666666667
FBpp0082771	1.12084833333333	1.08703433333333	2.31658333333333	1.695139
FBpp0082773	95.853723	82.8497456666667	82.9391336666667	77.3850983333333
FBpp0082774	63.9896333333333	67.9482666666667	36.2763866666667	32.3292166666667
FBpp0082775	3.499781954039	3.31984366666667	4.81356433333333	2.69749463371023
FBpp0082777	0.653206333333333	0.788033666666667	0.285865666666667	0.392683
FBpp0082778	0.0	0.0419386666666667	6.19857833333333	5.97715166666667
FBpp0082779	83.4083666666667	70.9953	19.5553	17.2855
FBpp0082780	0.100213066666667	0.0746586666666667	0.321811666666667	0.192069666666667
FBpp0082785	7.90165833333333	8.605394	37.8954163333333	39.412651
FBpp0082786	46.662302	35.8236883333333	99.0949866666667	90.39815
FBpp0082787	105.260395666667	98.9987048056667	132.581171762862	148.378217000401
FBpp0082790	0.124689033333333	0.0962317	13.9387666666667	7.58333
FBpp0082792	0.0316109	0.0319849	52.3784333333333	34.5270666666667
FBpp0082793	25.6625034033209	25.1759062740482	12.5086156293767	15.3695481243333
FBpp0082798	31.8488	21.0501666666667	31.4508666666667	32.7195333333333
FBpp0082801	5.63367	4.89186666666667	6.22124333333333	6.86515
FBpp0082802	0.0591715333333333	0.0469203333333333	0.339827666666667	0.241324333333333
FBpp0082803	22.9491	20.4479	42.7056333333333	43.3025333333333
FBpp0082805	0.0673686	0.1106888	3.18799666666667	1.62490666666667
FBpp0082806	4.67794	6.54460666666667	5.63411666666667	11.6481666666667
FBpp0082809	0.0391473333333333	0.0	18.5444333333333	10.6499233333333
FBpp0082810	1.92409766768148	0.6611995	71.1665933333333	86.78335
FBpp0082812	0.659956220966667	1.554351	11.6283533333333	17.22655
FBpp0082813	21.5726	17.9352666666667	30.8551666666667	32.4155333333333
FBpp0082814	26.4712833333333	14.9338066666667	65.3792066666667	60.7819066666667
FBpp0082816	20.9965666666667	17.2975333333333	42.4986	56.8758333333333
FBpp0082817	19.1849666666667	16.9492333333333	29.8267333333333	30.2281
FBpp0082818	21.51813	21.24585	28.97663	31.6924166666667
FBpp0082819	25.6674636	22.568506100956	38.0321	40.8371333333333
FBpp0082820	41.4166906666667	26.451326	32.2036286666667	39.9616866666667
FBpp0082822	0.0690076	0.048858	30.4324	20.9911666666667
FBpp0082826	26.8571115966667	23.2765574	12.0761247973333	13.2568195
FBpp0082829	91.7779034321928	88.7468534965763	36.1226712623333	41.205894292173
FBpp0082830	9.55048	7.08401666666667	1.00509066666667	1.42938866666667
FBpp0082831	0.125415633333333	0.1072022	0.033937	0.0159161
FBpp0082832	10.14332	9.41710666666667	24.9616333333333	24.4971333333333
FBpp0082833	28.1453666666667	25.414	27.4334533333333	31.5573266666667
FBpp0082838	20.3626533333333	17.923676667535	73.9691700011184	84.57992
FBpp0082840	28.9001	27.2893333333333	38.9033333333333	40.2650666666667
FBpp0082841	5.57873666666667	4.70801	16.995	15.0321666666667
FBpp0082843	0.0	0.0	4.80753666666667	0.664031
FBpp0082845	0.0	0.0	14.8241566666667	5.64273666666667
FBpp0082846	0.0	0.0144967333333333	39.7240333333333	41.8480666666667
FBpp0082847	0.0641613333333333	0.0221544	1.78390666666667	1.71505666666667
FBpp0082848	0.0171354666666667	0.0237864	24.0772333333333	13.8552
FBpp0082849	5.31880666666667	5.56726	18.3173666666667	19.9435666666667
FBpp0082850	2.66511333333333	2.16837666666667	3.16236666666667	3.01636333333333
FBpp0082851	16.9163558966667	14.2618333333333	16.1238	16.2190833333333
FBpp0082852	0.693746333333333	0.460577666666667	2.02812	1.844304
FBpp0082855	18.1220366666667	14.71075	79.2329966666667	59.0911633333333
FBpp0082856	0.0359188333333333	0.0688638	0.0900220666666667	0.0513880666666667
FBpp0082858	0.0	0.0	19.806296	5.38929333333333
FBpp0082859	0.0231224	0.0	3.59074	1.98054666666667
FBpp0082864	8.95234633333333	7.18223366666667	9.070907	9.05575233333333
FBpp0082867	19.2639333333333	16.6506666666667	22.8865	21.4059666666667
FBpp0082869	10.6327	9.0146	9.74541666666667	10.0079766666667
FBpp0082873	0.0	0.0	0.0	0.0
FBpp0082877	69.44	54.9942666666667	58.0937	66.3425333333333
FBpp0082878	1.11602666666667	2.98510333333333	0.928085333333333	0.710164333333333
FBpp0082879	0.0518023333333333	0.115879566666667	0.0532724333333333	0.0482962333333333
FBpp0082880	0.501956666666667	0.646839333333333	0.603743666666667	0.784824333333333
FBpp0082882	66.2819733333333	40.98687	58.2581333333333	71.2392666666667
FBpp0082883	15.4744333333333	18.311	10.71957	11.4934666666667
FBpp0082884	0.0220978333333333	0.0	2.04636333333333	1.12208666666667
FBpp0082885	0.0579324847	0.0531281531666667	0.779874955	0.619767154
FBpp0082887	95.0187866666667	73.7090666666667	207.192333333333	390.395333333333
FBpp0082893	14.8819233333333	13.2756966666667	20.1175666666667	22.3013133333333
FBpp0082894	0.177051666666667	0.343285933333333	3.11852666666667	2.961901
FBpp0082895	5.94534033333333	4.17105033386625	16.0049019	14.7785226481198
FBpp0082897	53.2837866666667	48.8536433333333	67.5482333333333	68.4982
FBpp0082901	0.526798666666667	1.54530066666667	11.77622	232.113666666667
FBpp0082902	72.6844766666667	36.39613	8966.35666666667	10095.9933333333
FBpp0082903	10.5060796666667	8.91383	18.6904613666667	17.86915
FBpp0082904	0.0	0.0	0.0	0.0
FBpp0082906	0.0263459333333333	0.0	0.0232195666666667	0.0109461333333333
FBpp0082907	0.0730686666666667	0.0827576666666667	0.0298195	0.2567111
FBpp0082908	0.0	3.83812133333333	10.9376966666667	3.74740666666667
FBpp0082912	17.0804	13.3350666666667	14.9608	16.4508333333333
FBpp0082913	13.4485333333333	12.0238	22.9287666666667	17.4927
FBpp0082916	17.6659666666667	16.2541666666667	25.3109666666667	26.7374666666667
FBpp0082917	2.98697	3.02291	5.50753333333333	5.76290333333333
FBpp0082923	89.1572333333333	77.7601	82.6654	82.3438
FBpp0082924	0.0	0.0	0.104667866666667	0.135697666666667
FBpp0082925	0.0	0.0	0.03399	0.0902523333333333
FBpp0082926	7.60877	5.93543333333333	21.9058323333333	19.5403333333333
FBpp0082927	46.2966	38.9480333333333	60.785	57.8859333333333
FBpp0082928	7.32459033333333	5.89100233333333	10.4434206666667	9.99483466666667
FBpp0082929	41.3560666666667	36.255724	86.5597566666667	75.98952
FBpp0082932	0.0124326333333333	0.0118353666666667	0.1067334	0.154242333333333
FBpp0082933	1.97970933333333	1.43331166666667	8.61716	11.38173
FBpp0082935	0.497927666666667	0.575165	5.00830666666667	4.90944333333333
FBpp0082936	0.183996830933333	0.2541052	0.616311	0.908644516666667
FBpp0082937	23.3611743333333	20.3687033333333	31.4715033333333	33.670906
FBpp0082943	0.0309855333333333	0.0363773333333333	14.0321033333333	7.46520333333333
FBpp0082947	39.1526	24.7240333333333	39.4710333333333	35.5244666666667
FBpp0082948	16.4143666666667	13.5481333333333	19.6401333333333	19.7324
FBpp0082950	2.45347666666667	1.73944666666667	3.67443333333333	3.66266333333333
FBpp0082951	5.88039666666667	5.64063	5.53599666666667	5.60199666666667
FBpp0082952	0.878924	0.862028333333333	6.373584	6.05073
FBpp0082953	22.9223	18.9759666666667	32.6223333333333	29.6604333333333
FBpp0082956	0.0705473666666667	0.0603158666666667	9.402016	10.9718776666667
FBpp0082957	0.0	0.0	71.1119966666667	43.97043
FBpp0082962	1.76533333333333	1.87726	35.3567333333333	36.7165666666667
FBpp0082963	6.73285666666667	5.99827666666667	6.92203666666667	7.81941
FBpp0082964	0.135865666666667	0.411681	44.1920666666667	28.691
FBpp0082965	0.0122845666666667	0.0	0.0097146666666666	0.0056048
FBpp0082968	0.0364516666666667	0.0119232333333333	25.4132	16.1793666666667
FBpp0082969	0.0	0.023856	7.46722666666667	5.88482333333333
FBpp0082970	14.7198293333333	12.7867773333333	7.99345366666667	9.083754
FBpp0082973	29.1713333333333	29.9006666666667	55.9581666666667	60.1829666666667
FBpp0082978	44.2673654861629	37.4716255713734	72.2245002203576	73.0891692510047
FBpp0082979	9.23547333333333	7.49706333333333	20.048375	17.8650883333333
FBpp0082980	20.1439666666667	15.8054333333333	13.9449333333333	16.0555
FBpp0082981	6.14542666822829	5.62242	6.866628	6.47135
FBpp0082982	0.442819666666667	0.572083333333333	11.5982	10.9609333333333
FBpp0082983	20.3317	15.6208	7.26353666666667	8.24898666666667
FBpp0082984	17.5993666666667	15.1904	30.7889	31.547
FBpp0082985	123.529333333333	121.3662	167.598666666667	129.433666666667
FBpp0082986	1.11639666666667	0.825614666666667	3.03699	2.67292
FBpp0082987	726.921033333333	618.654433333333	823.193366666667	833.316766666667
FBpp0082991	0.66142	0.384217666666667	11.8990366666667	7.19519
FBpp0082993	0.0	0.0104925	0.396004666666667	0.323256666666667
FBpp0082994	485.647966666667	429.802766666667	258.200566666667	276.778666666667
FBpp0082995	5.38505	4.51134333333333	7.52561	6.87864
FBpp0082996	117.837	106.8338	93.8444333333333	86.7648666666667
FBpp0082997	0.0501006666666667	0.0581511333333333	56.9538333333333	34.5565333333333
FBpp0082998	8.49068666666667	7.26563666666667	14.2167666666667	14.2029333333333
FBpp0083001	0.011562	0.0	0.0044107	0.0098638333333333
FBpp0083003	12.416057	15.8718133333333	35.011027	37.5215596666667
FBpp0083009	0.0717316	0.0459616	1.70323013333333	1.560941
FBpp0083015	12.0113	8.03463666666667	12.0780333333333	12.4023666666667
FBpp0083016	25.5405104993	22.7268933805667	35.2433241526667	39.43394113839
FBpp0083018	1.17441066666667	1.33115333333333	155.113333333333	92.148
FBpp0083020	0.219228333333333	0.478306	2.84270333333333	1.94864333333333
FBpp0083021	2.47266	2.15326666666667	8.89953	9.40564666666667
FBpp0083022	9.16211333333333	7.56860666666667	9.33548	10.1537266666667
FBpp0083025	6.44727	4.939942	10.4665266666667	9.80857666666667
FBpp0083026	3.83139333333333	3.53393333333333	10.02134	9.82979
FBpp0083028	12.3335333333333	10.839	15.0854666666667	14.9098666666667
FBpp0083029	14.8499	11.1269	12.279	12.4059666666667
FBpp0083030	7.61108433333333	5.94730666666667	17.200262	12.9974066666667
FBpp0083035	0.247205333333333	0.406362	0.225107	0.234100433333333
FBpp0083036	178.764666666667	139.432	72.8888333333333	66.9138
FBpp0083037	0.0484666333333333	0.0210034666666667	33.6997033340925	22.50394
FBpp0083039	22.4920333333333	18.4894333613935	23.8417666666667	24.7832666666667
FBpp0083043	26.1083333333333	21.9887233333333	43.3187	39.2773666666667
FBpp0083044	0.0439307333333333	0.0	24.3463	20.7762333333333
FBpp0083050	9.36915933333333	8.84551633333333	17.3378356666667	16.45205
FBpp0083051	0.0	0.0120815	5.61811666666667	5.69059
FBpp0083052	49.507671	52.9302946666667	58.25578	48.9066173886667
FBpp0083054	0.07866266772643	0.0945506002199197	88.4466883333333	56.9059543333333
FBpp0083059	13.3303103020496	16.5948800744229	5.37559343914777	2.9279087340759
FBpp0083069	0.316673333333333	0.295176666666667	0.638223666666667	0.831324
FBpp0083070	20.7426333333333	18.3625666666667	22.4832666666667	21.9935666666667
FBpp0083071	163.901133333333	137.550433333333	117.683133333333	122.042233333333
FBpp0083073	0.0414202666666667	0.0140175	6.54761333333333	3.014006
FBpp0083075	8.79212	7.59403666666667	13.0515333333333	13.3406
FBpp0083076	32.2900333333333	29.1794	33.2816666666667	34.1411333333333
FBpp0083077	0.165229333333333	0.288397666666667	57.6598	35.2230333333333
FBpp0083078	11.6945666666667	9.80959666666667	24.3061666666667	21.9876666666667
FBpp0083079	11.6292316666667	12.21495	44.0115666666667	43.5245333333333
FBpp0083081	0.270268	0.200444333333333	22.7812666666667	13.6619333333333
FBpp0083082	8.14987	7.59094666666667	8.63455666666667	9.00706
FBpp0083083	0.587951666666667	0.503463	1.83361173333333	1.82210593333333
FBpp0083086	0.414102333333333	0.462449	2.82188333333333	2.79382333333333
FBpp0083088	0.470875333333333	6.51333533333333	801.757666666667	608.313666666667
FBpp0083089	2.071928	1.75270166666667	10.6792766666667	10.9957166666667
FBpp0083090	0.790652000700367	0.751673333333333	434.428	276.010333333333
FBpp0083093	29.9560910203069	35.9296933781204	45.5363250975295	41.6983769311822
FBpp0083097	5.22866	3.99230333333333	24.0137333333333	22.7217
FBpp0083099	26.4715233333333	25.2260966666667	30.3247033333333	30.9402933333333
FBpp0083100	0.0	0.176143	294.485333333333	259.439333333333
FBpp0083101	0.0	0.0378459333333333	244.203	205.368
FBpp0083102	0.07450349	0.1169827	0.5249882	0.237996166666667
FBpp0083103	20.3754666666667	16.4060333333333	19.0300333333333	20.8331666666667
FBpp0083105	11.7167333333333	10.8278333333333	15.6508	17.0880333333333
FBpp0083106	25.73912	25.3191966666667	36.7455466666667	44.0848166666667
FBpp0083108	2.78643333333333	2.11702266666667	1.70374	1.52235666666667
FBpp0083109	0.235542	0.626993333333333	1.952802	1.75807866666667
FBpp0083110	0.0772894666666667	0.121469666666667	80.5699333333333	53.2167333333333
FBpp0083111	0.0254487333333333	0.0	0.116277433333333	0.0601224666666667
FBpp0083112	22.059529	20.9761543333333	35.4489323333333	32.8065126666667
FBpp0083114	592.901247	594.957637	318.963867333333	312.940513666667
FBpp0083121	13.72351	13.72077	18.4882066666667	17.6601666666667
FBpp0083124	9.91633666666667	9.26352333333333	8.53139	9.15940333333334
FBpp0083125	21.7841333333333	19.1041666666667	4.74307333333333	5.33767
FBpp0083126	120.447	106.912333333333	104.207333333333	97.9836666666667
FBpp0083127	9.21430666666667	8.45467333333333	15.4680666666667	15.4041666666667
FBpp0083128	32.4063666666667	28.7129	18.5703666666667	17.5784
FBpp0083130	14.2527523333333	9.044436	54.1607233333333	47.70062
FBpp0083131	7.30118333333333	7.08696333333333	9.37109666666667	9.48006333333333
FBpp0083132	2.80024666666667	2.50630333333333	7.21214666666667	6.15202333333333
FBpp0083133	5.88228	4.70796333333333	14.3702416666667	14.5228233333333
FBpp0083134	50.4430666666667	42.0683333333333	18.9197333333333	21.2692
FBpp0083135	10.15637	9.8719976974336	10.52075	10.9699596666667
FBpp0083137	51.5465666666667	40.79069	108.05386	81.2121933333333
FBpp0083138	55.6179	51.2250666666667	39.5029666666667	42.0186
FBpp0083139	0.407003333333333	0.0938349333333333	23.21324	25.5056666666667
FBpp0083140	0.0340383333333333	0.0	17.7079333333333	11.2540333333333
FBpp0083141	203.310266666667	198.875226666667	214.22535	206.932309
FBpp0083143	37.3672	37.5665666666667	17.8598333333333	19.1239666666667
FBpp0083144	23.7390666666667	19.4966333333333	16.8117	12.34048
FBpp0083145	10.3997966666667	5.80013333333333	53.9682333333333	62.2126333333333
FBpp0083146	0.0074210333333333	0.0075321	1.04991266666667	1.19387067166667
FBpp0083147	9.89308666666667	8.43297666666667	5.82705333333333	6.56210666666667
FBpp0083148	0.2263887	0.107133966666667	35.7488	21.0054333333333
FBpp0083149	20.02969	18.0772926666667	10.6417163333333	9.68718766666667
FBpp0083150	1.110042	0.972392333333333	4.20835	3.68666
FBpp0083151	15.1853666666667	13.9957333333333	15.0140333333333	15.1329333333333
FBpp0083152	0.0137849333333333	0.0	1.28137333333333	1.19069
FBpp0083153	2.74691146666667	2.56878370008092	13.4081849695	13.8607366666667
FBpp0083155	0.204223	0.201078333333333	112.746766666667	73.4681333333333
FBpp0083157	0.0	0.0168597666666667	16.9635	14.2403666666667
FBpp0083158	0.0272884666666667	0.0535888333333333	36.5607	23.7098666666667
FBpp0083163	8.42304366666667	6.75062966666667	60.3838	40.2950766666667
FBpp0083165	56.1233666666667	48.3548333333333	38.3768	40.1709666666667
FBpp0083168	12.3148433333333	9.9362	17.6533333333333	16.7224666666667
FBpp0083169	0.0122845666666667	0.0	7.97363666666667	5.86614333333333
FBpp0083170	0.0	0.0111397666666667	22.7722133333333	5.59421
FBpp0083172	25.8103786666667	23.1183386666667	36.8226537	37.00484232089
FBpp0083182	0.0638753	0.0248264	27.5332	16.6801666666667
FBpp0083183	0.0308711666666667	0.0579203666666667	51.4741	33.7477
FBpp0083184	0.1023586	0.0493576666666667	98.9734666666667	60.9837
FBpp0083185	4.16654666666667	3.76726	10.5191466666667	10.8607666666667
FBpp0083186	0.0323226333333333	0.0450205666666667	48.5335333333333	26.4618
FBpp0083187	0.0570428	0.0582025	36.9091666666667	23.7635
FBpp0083188	0.0	0.0528183333333333	9.55922	5.17873333333333
FBpp0083189	0.090459	0.0866736666666667	101.420566666667	60.9641333333333
FBpp0083191	66.0568003333333	71.09849	39.647	64.5554343333333
FBpp0083193	0.591754033333333	0.136259466666667	41.7777	37.9975
FBpp0083194	1.0195541	2.4063369	146.621	234.531
FBpp0083195	7.85378	6.47208	28.6930333333333	23.3622
FBpp0083198	0.0086170666666666	0.0	0.260148	0.384694
FBpp0083200	1.605672	1.48340766666667	2.28044466666667	2.21271733333333
FBpp0083203	0.0	0.0	0.0692065666666667	0.0781311666666667
FBpp0083204	0.0	0.0	0.882448666666667	0.953964666666667
FBpp0083205	0.0195698	0.0333586666666667	17.0756666666667	12.41881
FBpp0083206	6.77278333333333	4.678009	5.11430066666667	6.73810433333333
FBpp0083208	0.0	0.0	0.314575733333333	0.133567333333333
FBpp0083209	0.0	0.0	3.318849	0.493090019791
FBpp0083213	28.1526666666667	24.4577	33.4508666666667	34.6060666666667
FBpp0083214	841.009533333333	659.444966666667	438.205493333333	428.68134
FBpp0083217	98.5970253333333	68.947	37.5339383333333	53.789412
FBpp0083221	0.0725626666666667	0.0775961	0.221426333333333	0.347912666666667
FBpp0083222	0.0735262666666667	0.0176853	42.1152	27.0366333333333
FBpp0083225	10.4630666666667	8.94110333333333	9.18029	9.29220666666667
FBpp0083226	56.9057466666667	48.0985233333333	213.13565	162.17635
FBpp0083227	53.3598666666667	40.4244666666667	60.9717666666667	56.1905333333333
FBpp0083230	24.1138080053037	22.0008323342983	52.8987086666667	55.3937541636667
FBpp0083231	0.0	0.0	0.284382333333333	0.207697333333333
FBpp0083232	0.0	0.0	1.25581566666667	1.89596333333333
FBpp0083234	9.70538666666667	8.37817666666667	12.0117333333333	12.7939333333333
FBpp0083238	11.2254333333333	10.40915	28.7675666666667	25.6555333333333
FBpp0083239	2.79546333333333	2.26182666666667	2.95483333333333	3.05018
FBpp0083240	14.7216666666667	13.1342666666667	15.0213666666667	15.2572666666667
FBpp0083244	7.00765	6.26654333333333	9.72047	8.77890333333333
FBpp0083245	79.7175323333333	60.1244333333333	142.526733333333	124.792633333333
FBpp0083247	0.0233952333333333	0.0336335333333333	0.500360086666667	0.624417335007787
FBpp0083248	5.38222666666667	4.29036	6.20253666666667	6.50586333333333
FBpp0083249	5.56456333333333	4.68518	12.3712	11.917
FBpp0083250	2.73364333333333	3.33969666666667	3.56296	2.90304333333333
FBpp0083252	14.5089313035848	12.6381572042395	21.9776933570165	20.7958735226353
FBpp0083255	20.6713266666667	16.8801066666667	18.2736733333333	21.9801666666667
FBpp0083256	0.4162238	0.5926936	5.09121480333333	6.636244
FBpp0083258	0.290546666666667	0.265203666666667	1.94596666666667	1.37325
FBpp0083259	9.90127333333333	7.3368	17.1621333333333	16.3098666666667
FBpp0083260	0.275803333333333	0.252555666666667	9.39487666666667	8.71239666666667
FBpp0083261	0.0534549	0.047519	0.160364	0.130622666666667
FBpp0083263	12.4888666666667	11.4684	9.34693	9.63625
FBpp0083266	0.0789853333333333	0.0619806333333333	0.0504858	0.0877823666666667
FBpp0083267	3.68356333333333	3.51316	5.00686666666667	4.5943
FBpp0083269	165.12247	138.595056666667	190.089553333806	192.360063336756
FBpp0083273	0.0247588666666667	0.0	10.71489	12.1183666666667
FBpp0083274	0.0	0.0	0.0264225333333333	0.0432441333333333
FBpp0083275	503.847666666667	711.824	111.1987	111.692533333333
FBpp0083282	0.0130657	0.0	16.8619	9.70267333333333
FBpp0083284	0.0	0.0	0.0338530666666667	0.0351412666666667
FBpp0083292	0.0	0.0	4.05446333333333	9.25295333333333
FBpp0083293	0.0400616666666667	0.0183697	24.6935666666667	20.0287333333333
FBpp0083295	0.0141620333333333	0.0143296	0.0814227	0.0
FBpp0083296	30.0531266666667	26.632184	19.521893	20.785759
FBpp0083298	0.668566666666667	0.0	13.123883	61.038535
FBpp0083302	0.1110814	0.104308666666667	7.99149666666667	3.02838766666667
FBpp0083307	22.2480333333333	18.84952	24.7614966666667	25.63239
FBpp0083308	0.254935	0.422307666666667	594.996333333333	903.402666666667
FBpp0083313	18.8431450656667	15.878080889792	18.4532373333333	19.3466333333333
FBpp0083317	11.6554	11.07697	16.9627333333333	15.7405333333333
FBpp0083319	31.5734666666667	29.0398666666667	37.6012	37.8362666666667
FBpp0083321	1.48654	1.31026466666667	10.5697966666667	10.3003866666667
FBpp0083322	10.8532036266667	9.49685000154933	23.5927563333333	25.8394140666667
FBpp0083327	0.0	0.0	0.1872796	0.1216296
FBpp0083329	8.48928333333333	7.804836	13.986429	13.5036826666667
FBpp0083336	0.024268	0.0203496666666667	19.2466666666667	17.8113666666667
FBpp0083337	0.0408990333333333	0.083793	0.419093	0.145355666666667
FBpp0083338	0.0597231333333333	0.0312179	3.52467	3.02605
FBpp0083343	0.380319666666667	0.184049	17.1717333333333	30.4843
FBpp0083345	3.652569	3.70718133333333	30.84742	27.7129233333333
FBpp0083346	36.7166333333333	36.1761666666667	9.65302	11.2362666666667
FBpp0083348	28.7167353333333	23.450031	30.8503396666667	34.0040156666667
FBpp0083352	99.0280066666667	80.82275	89.6092333333333	102.325443333333
FBpp0083354	113.388	101.1542	97.0281666666667	95.7102666666667
FBpp0083356	36.2020333333333	32.0009666666667	43.3127166666667	45.119
FBpp0083357	10.8132233333333	9.69971666666667	16.5444	14.6832666666667
FBpp0083358	19.8464333333333	20.2892	19.5389666666667	16.6039
FBpp0083371	1322.64666666667	1004.999	1150.67666666667	1111.83
FBpp0083374	0.302723333333333	0.266743666666667	2.31202666666667	1.56528666666667
FBpp0083375	0.0326716666666667	0.0	0.123801366666667	0.0626968
FBpp0083376	2152.98932	1717.72689666667	1932.8047	1885.93542833333
FBpp0083378	31.0082333333333	20.7473666666667	719.790666666667	632.425
FBpp0083379	0.036053	0.0	2.15739333333333	0.672781
FBpp0083380	0.0	0.0	0.786813666666667	0.969016333333333
FBpp0083381	0.0	0.0	0.0	0.0586776666666667
FBpp0083389	0.0	0.0	0.0415179666666667	0.0
FBpp0083390	0.329396333333333	0.310271049	5.6726	5.29272533333333
FBpp0083391	0.0567104	0.213514466666667	4.74068333333333	3.90854666666667
FBpp0083395	49.6761666666667	44.8318	80.5831	61.3759666666667
FBpp0083396	41.2359333333333	34.5491	64.4460333333333	65.3307
FBpp0083397	65.2845	59.3596333333333	74.2141666666667	70.16664
FBpp0083398	0.907172666666667	1.01998313333333	4.51619333333333	4.15631666666667
FBpp0083399	1.51386666666667	1.45748	3.78206333333333	4.04063333333333
FBpp0083400	0.0143804666666667	0.0862154333333333	19.5391666666667	21.1302
FBpp0083405	0.55009	0.0	34.1174833333333	34.36853
FBpp0083406	13.73941	11.2385000044307	13.6553704	13.8261033333333
FBpp0083407	0.0	0.0	0.0104242333333333	0.029485
FBpp0083410	0.0	0.0	0.196794933333333	0.148364266666667
FBpp0083411	26.5559	21.0446666666667	29.7330333333333	35.3331
FBpp0083412	39.5636333333333	39.2478666666667	18.6124666666667	21.6332333333333
FBpp0083414	247.732	211.967933333333	187.536576666667	208.840333333333
FBpp0083415	8.70120666666667	7.22386	7.57109666666667	7.05025666666667
FBpp0083418	2.88290700323	2.58460066666667	4.47210433333333	4.148248
FBpp0083419	16.654686	13.532794	27.770338	25.1179503333333
FBpp0083420	28.3081666666667	26.6602666666667	33.9316533333333	31.05999
FBpp0083429	42.9593	37.2544333333333	6.72413666666667	4.77450533333333
FBpp0083430	19.0748066666667	14.45416	5.754944	7.523655
FBpp0083431	0.951462666666667	0.881985	10.9574966666667	14.82051
FBpp0083432	15.9777333333333	14.371	14.8112333333333	15.5067333333333
FBpp0083433	0.0	0.0	0.255182	0.094101
FBpp0083435	21.1844	19.2697333333333	16.7803666666667	17.1257
FBpp0083436	12.4889666666667	11.1966666666667	12.2174	13.5569
FBpp0083437	11.8132333333333	9.64605666666667	13.3478666666667	14.5138
FBpp0083438	10.27382	8.57407333333333	13.9324666666667	13.3718333333333
FBpp0083439	0.0166158	0.0	0.803116333333333	0.583469
FBpp0083440	10.1597233333333	10.45804	16.1252666666667	15.8673333333333
FBpp0083441	68.56086249513	64.3656523333333	67.5434804303167	71.5974336666667
FBpp0083445	0.224313066666667	0.279968366666667	0.124782766666667	0.1511547
FBpp0083446	0.140497566666667	0.174786	0.0	0.010516
FBpp0083449	11.4124366666667	10.32268	28.4547666666667	31.8774
FBpp0083450	0.0102661	0.0091582666666666	64.7019666666667	43.0703
FBpp0083451	41.8606666666667	36.5717	54.6121666666667	53.0066333333333
FBpp0083452	19.6557333333333	16.9134	25.897	28.1201666666667
FBpp0083456	3.05787754839163	2.326058347571	9.61231666666667	8.85174633333333
FBpp0083457	23.7372766666667	17.3945333333333	24.9735966666667	25.3134366666667
FBpp0083458	0.0	0.0	0.0329783333333333	0.050988
FBpp0083478	163.942867316846	147.457095357867	204.297573088675	218.451079233333
FBpp0083485	0.0732796	0.203617433333333	0.150933433333333	0.168933333333333
FBpp0083486	0.674517666666667	0.694414	1.008058	1.13375
FBpp0083488	0.0	0.0	0.115983533333333	0.0548027333333333
FBpp0083489	0.0	0.0	0.0129777666666667	0.0260861666666667
FBpp0083490	0.0524357333333333	0.0150872	0.951173333333333	0.716074333333333
FBpp0083494	25.959265	25.2474470001015	46.0228266666667	57.818884
FBpp0083497	0.0387663666666667	0.0267550333333333	0.4577363	0.463488004838667
FBpp0083499	7.710759	6.052046	12.5428033333333	5.39375333333333
FBpp0083501	210.395333333333	161.578666666667	108.767666666667	97.9042
FBpp0083502	65.1165666666667	61.1914	74.9692666666667	93.0385333333333
FBpp0083503	295.047	240.335333333333	204.452333333333	229.705333333333
FBpp0083505	395.05855	83.0162208	137.556536666667	123.60173
FBpp0083506	15.153748	13.2302846666667	16.91322	16.6589633333333
FBpp0083507	11.0534666666667	9.06298666666667	15.1362	13.3582
