GeneID	Colon_rep1	Colon_rep2	Colon_rep3	Colon_rep4	Colon_rep5	Colon_rep6
NP_032727.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_032728.3	8.1836	11.9632	10.8899	10.9674	8.40813	10.1961
NP_032729.1	0.0797477	0.092434	0.0803641	0.189586	0.145001	0.0514926
NP_032730.1	89.0652	75.3522	74.3408	80.0015	78.7275	90.0306
NP_032731.1	142.829	151.915	143.556	160.753	132.418	151.457
NP_032732.3	29.395	35.0373	50.7244	43.9713	42.0393	39.4141
NP_032733.1	14.0425	17.3911	18.0308	17.4927	18.8233	16.4999
NP_032734.1	7.58117	12.1571	9.40759	13.161	8.00887	11.8473
NP_032735.3	2.34216	2.95319	2.46401	2.71373	2.56022	2.25836
NP_032737.1	1.69596	2.44712	2.27241	2.27492	2.91877	1.93842
NP_032738.1	3.24319	6.40786	6.55361	4.92642	4.01879	6.79897
NP_032739.3	2.09443	0.675999	1.89422	1.62138	2.49745	0.972382
NP_032740.3	5.04092	7.14962	7.2105	8.99967	5.95766	7.48411
NP_032744.1	0.0	0.677302	0.0836233	0.408099	0.342209	0.0
NP_032745.2	0.0	0.0	0.4099	0.0990832	0.0	0.380903
NP_032746.2	14.5406	21.1344	21.0071	23.6196	19.675	22.1048
NP_032747.2	64.3529	63.6903	79.6372	72.0769	117.838	76.5084
NP_032748.1	293.853	392.692	358.592	345.921	309.708	327.497
NP_032749.1	47.4625	57.3838	55.3158	57.2932	53.9159	54.4046
NP_032751.1	0.341521	0.464983	0.517364	0.339413	0.786311	0.185435
NP_032753.5	2.42162	2.73329	3.06478	2.39775	4.48433	3.71744
NP_032754.2	0.131773	0.190927	0.00957955	0.149061	0.271128	0.121586
NP_032755.2	2.34534e-08	0.0	6.76789e-11	1.37227e-10	0.35281	0.0
NP_032756.1	0.349061	0.665444	0.801691	0.529547	0.958069	0.532218
NP_032757.2	0.612799	0.659874	0.775364	0.9391	2.07122	5.28005e-10
NP_032762.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_032763.2	9.42672	9.70329	11.9245	12.2267	11.801	11.7536
NP_032764.1	9.11377	6.01637	7.02666	8.38675	14.4567	3.05158
NP_032765.3	3.73302e-06	0.0434583	8.37295e-11	5.22558e-06	2.69408e-08	3.11848e-09
NP_032766.2	22.191	29.6534	30.5586	27.164	24.3228	27.9503
NP_032767.1	7.74537	9.78992	13.2734	7.2601	14.6098	6.84345
NP_032769.2	4.08521	4.64573	4.09825	3.58728	1.76901	4.29197
NP_032770.2	10.0685	11.891	13.557	12.3422	17.4803	11.7649
NP_032773.2	0.0	0.0	0.0	0.0	3.237e-05	0.0
NP_032774.1	6.80826	7.27725	8.80391	9.85323	6.44527	10.2701
NP_032776.1	16.1061	17.935	23.0575	19.1001	24.3887	17.0325
NP_032778.1	0.178059	0.0	0.0	0.0	0.0	0.0
NP_032779.2	421.658	372.231	466.786	487.986	563.597	498.6
NP_032780.2	0.0685728	0.0	0.0692966	0.0	0.0	0.0
NP_032782.1	28.6444	34.2575	40.6707	47.1798	25.9111	39.8742
NP_032783.2	0.0	0.0	0.32647	0.0	0.0	0.0
NP_032785.1	0.0	0.0384822	0.066788	0.0	0.0	0.0
NP_032786.1	100.802	133.997	128.786	109.597	117.703	113.535
NP_032788.2	0.0	0.0	0.0508435	0.0	0.0	0.0
NP_032789.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_032791.1	6.06416	8.73442	7.71752	9.39027	8.59512	9.35982
NP_032792.2	0.0457313	0.0741253	0.0460674	0.0950762	0.0311152	0.0294843
NP_032794.1	1.29558	2.68042	1.06213	2.35227	2.04781	1.71564
NP_032795.1	16.061	16.0967	19.947	17.505	17.0345	18.1865
NP_032796.1	0.191893	0.247354	0.171942	0.158469	0.436872	0.103376
NP_032797.3	6.30059	1.20139	2.11814	2.45153	2.38751	1.9764
NP_032798.1	15.1159	18.7473	19.4477	21.1825	19.6935	19.6251
NP_032799.2	4.69186	4.787	7.9548	7.39665	4.43815	6.94287
NP_032800.2	239.149	474.386	301.531	382.703	462.329	390.106
NP_032802.1	70.0652	74.4105	70.1922	89.854	78.9865	97.4231
NP_032803.2	4.70765	2.63444	0.0	0.0	0.02067	0.0
NP_032805.2	1.56003	1.39837	2.0152	0.829633	1.83249	1.62474
NP_032808.1	0.0516564	0.0651448	0.104546	0.051435	0.277469	0.169308
NP_032810.4	70.3321	95.556	87.9833	83.2878	82.5765	79.8524
NP_032814.2	49.8535	54.9582	58.4446	63.7984	67.3175	76.2421
NP_032817.1	44.0515	54.5568	72.0163	37.4988	83.2075	40.5839
NP_032818.1	2.16832	2.23031	2.83919	2.23674	2.85977	1.98358
NP_032820.2	13.4744	3.64309	18.2048	22.2532	13.9666	19.1484
NP_032821.1	12.2956	13.9287	21.4664	14.6969	25.3548	21.5215
NP_032822.2	10.6839	14.1628	15.4142	14.7934	15.2027	14.4221
NP_032824.1	0.0616407	0.119168	0.186399	0.183243	0.491049	0.232407
NP_032825.2	21.4407	25.4784	24.6502	27.9899	30.8524	21.6681
NP_032826.1	1.54212	2.54828	2.54902	2.67564	2.87782	3.26421
NP_032827.1	31.1973	36.8752	34.0011	28.3229	36.8385	26.7184
NP_032829.1	7.17108	10.828	9.92128	9.33886	8.10801	9.19903
NP_032832.2	0.0133873	0.0930626	0.0539556	0.0795486	0.0608048	0.0215981
NP_032836.1	157.444	192.572	224.428	199.066	203.975	187.343
NP_032837.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_032840.1	0.657112	0.470693	0.525957	0.574482	0.109932	0.561982
NP_032844.2	0.0560873	0.13089	0.623054	0.334425	0.903702	0.182688
NP_032846.2	32.7897	29.0137	31.4131	32.3111	40.7392	37.2458
NP_032847.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_032848.1	29.5759	28.5752	40.0918	39.0325	36.7577	33.0424
NP_032849.2	15.1021	16.6904	10.6208	13.9186	19.2589	15.1809
NP_032852.2	65.0135	70.4906	77.7146	89.1843	71.92	86.8616
NP_032853.1	1.54482	0.716439	1.22711	0.603419	0.931626	1.48886
NP_032854.2	265.283	236.791	265.183	288.648	223.368	291.03
NP_032855.2	0.0259987	0.0570254	0.0628663	0.0256571	0.0753187	0.0278434
NP_032856.2	0.369777	0.417753	0.189781	0.549415	0.317364	0.30544
NP_032857.1	104.559	93.9894	99.0108	104.07	115.553	115.766
NP_032858.2	5.37709	6.12463	6.60681	7.0459	4.97702	6.61021
NP_032863.2	1.39173	1.32182	1.13121	1.57984	1.21078	1.60027
NP_032865.2	18.1387	26.4185	21.2382	22.4647	16.4388	20.4108
NP_032868.2	8.80012	10.7673	14.3094	12.6622	15.5714	7.03745
NP_032869.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_032871.3	5.54055	9.37017	9.57612	7.7781	9.03754	7.62815
NP_032872.1	43.3676	56.7831	61.0519	64.2854	55.7218	55.9234
NP_032875.1	0.0	0.0	0.0298279	0.0258785	0.0	0.0
NP_032876.1	69.0845	97.4067	95.2947	87.7017	90.2242	83.8907
NP_032877.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_032880.1	37.5311	48.8672	57.6054	53.591	63.347	46.5529
NP_032881.1	1.21018	2.02182	1.79151	2.33655	1.82996	2.05834
NP_032882.2	4.08713	4.91506	4.89873	5.57203	5.7899	4.00448
NP_032883.2	37.3597	57.4268	46.0841	57.3453	31.9127	58.2693
NP_032884.2	0.0	3.89827e-08	0.153252	0.0	0.112459	0.228764
NP_032885.1	2.12264	3.19511	2.85781	3.08102	2.46658	3.11056
NP_032886.2	26.401	37.0786	40.5436	34.0107	44.6463	34.2255
NP_032887.3	20.0984	26.4192	26.4429	27.4961	22.194	23.9461
NP_032888.1	6.69199	11.0294	11.1407	10.0944	8.79042	10.9754
NP_032889.3	0.0	0.0	0.0	0.0	0.0	0.0
NP_032891.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_032892.1	76.4251	99.7011	111.584	94.556	97.1106	106.545
NP_032893.1	1.12016	1.41004	1.51689	1.95773	0.994445	1.94683
NP_032894.2	2.22565	4.06716	2.4636	3.85289	2.39254	3.81878
NP_032895.1	18.2802	25.8441	26.6109	28.0715	22.7077	27.3454
NP_032897.2	2.5532	4.29941	2.87359	3.57053	3.32243	6.95087
NP_032898.2	11.2762	14.3452	15.696	11.5744	17.6668	12.2844
NP_032899.1	10.3188	14.6169	12.7867	20.5534	11.3587	17.8301
NP_032900.2	0.839007	1.68696	4.55143	4.00188	2.04824	4.85412
NP_032903.3	0.0	3.30844	0.0138991	0.204921	0.0469953	0.0445128
NP_032904.1	0.30153	1.35728	1.17981	0.579876	1.89577	0.429646
NP_032905.2	4.55153	7.20787	9.52757	10.1898	9.59774	9.80706
NP_032907.1	8.94004	13.6784	12.9751	14.5929	8.88616	14.1153
NP_032909.2	0.0	0.343466	0.0360059	0.481312	0.000485692	0.198686
NP_032911.1	486.902	563.954	335.276	602.478	213.351	555.996
NP_032913.1	1.22206	1.68471	2.25895	1.85501	2.84533	1.35906
NP_032914.1	3.12414	4.45207	5.87854	3.55759	6.20365	3.26645
NP_032915.2	112.819	119.03	138.261	163.942	189.883	109.211
NP_032916.1	0.095027	0.0	0.0	0.0	0.0	0.0
NP_032917.2	53.9974	85.424	65.6852	79.2407	65.061	75.1606
NP_032918.1	3.70599	4.05249	2.97988	4.08332	2.25509	3.81709
NP_032920.2	30.9979	32.8687	32.2371	34.7381	41.1803	39.4661
NP_032921.1	0.0	0.0	0.0	0.447686	0.0	0.0
NP_032925.1	0.0058683	0.0425809	0.049747	0.0351537	0.0334738	0.047268
NP_032926.2	0.675337	0.90571	1.31905	0.892745	1.16708	0.769778
NP_032927.1	0.0160752	0.0453197	0.0572982	0.0	0.0575916	0.0468396
NP_032928.1	0.336965	0.223265	0.124952	0.0	0.14033	0.199633
NP_032932.2	0.305988	0.389779	1.8096e-09	0.101657	0.229392	0.0
NP_032933.1	2497.81	2812.74	2520.69	2580.88	2615.98	2725.32
NP_032934.1	38.2404	41.2663	37.1911	34.6664	32.0081	35.4794
NP_032935.2	2.81821	3.06879	4.52294	3.59715	3.65308	3.80099
NP_032937.1	15.9818	15.2719	19.6731	19.2302	23.3192	11.8986
NP_032939.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_032943.2	36.1213	49.7481	50.4	45.7929	43.0887	45.4681
NP_032944.1	26.1788	23.8147	15.9922	17.953	14.3115	28.7335
NP_032945.3	10.4185	15.9689	12.2733	11.5992	10.6675	13.0836
NP_032946.1	0.826894	0.75848	1.01743	0.0	1.1716	0.0
NP_032947.1	16.9925	19.7317	15.9921	20.2563	17.1012	18.7674
NP_032948.1	6.71892	8.59051	6.88629	7.5371	5.24408	8.30012
NP_032949.3	4.93754	5.60182	10.4084	7.11527	12.3868	3.37923
NP_032950.1	42.3153	60.0362	63.6897	61.8378	54.2876	57.8941
NP_032952.3	4.82887	6.49776	19.6663	3.92807	28.2785	4.89097
NP_032953.1	77.9841	95.9886	92.8007	111.762	87.8237	84.135
NP_032954.1	52.9229	56.5989	68.5076	80.991	61.7925	77.8767
NP_032955.2	52.1611	73.3026	55.8086	59.4676	48.7891	57.7333
NP_032959.1	0.0	0.109444	0.0	0.0	0.0	0.0
NP_032962.1	0.0	0.0	0.0648753	0.0	0.0474421	0.0662647
NP_032964.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_032965.1	0.131955	0.288838	0.236384	0.326737	0.366408	0.378572
NP_032966.1	0.0	0.19599	0.0853623	0.353051	0.0958522	0.272717
NP_032967.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_032968.2	23.4776	34.9554	35.0541	35.5563	23.6448	31.5194
NP_032970.2	174.565	187.222	199.763	196.059	203.448	202.588
NP_032971.2	258.982	200.917	267.538	269.384	299.9	285.089
NP_032972.3	136.971	121.408	149.303	143.694	148.244	142.987
NP_032973.1	109.159	120.895	120.75	119.137	120.343	120.966
NP_032974.2	131.768	134.607	138.03	137.395	134.902	148.093
NP_032975.1	3.75844	2.31512	3.94753	2.82264	2.92276	3.46219
NP_032976.1	120.418	122.738	130.517	127.345	134.989	143.612
NP_032978.2	2.54196	2.37024	5.10854	2.93544	7.09986	2.27002
NP_032979.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_032980.2	2.16627	1.81497	1.36416	2.02226	1.32543	2.42459
NP_032981.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_032983.1	8.94745	12.5816	16.3426	14.6542	12.556	12.5085
NP_032984.1	0.595683	0.50066	0.957129	0.894979	1.30957	0.891153
NP_032985.2	39.3345	43.7806	53.237	50.702	48.0154	47.9806
NP_032986.1	20.682	27.7227	27.4311	27.6772	26.4633	24.5229
NP_032988.3	0.0507194	0.09753	0.0528491	0.0	0.0274046	0.0
NP_032989.2	0.375603	0.292498	0.0	0.0	0.0	0.0
NP_032990.1	2.15462	2.28497	1.76706	2.52006	2.14607	2.29489
NP_032991.1	16.1434	22.9198	12.882	30.305	13.2057	24.1253
NP_032992.1	0.824414	0.807963	1.137	1.06024	1.24264	1.24757
NP_032993.2	0.793821	0.849451	1.36893	1.76346	2.5406	1.54976
NP_032994.1	5.25394	6.03085	8.77674	6.7569	9.97952	9.81772
NP_032995.1	29.2576	30.7153	35.0015	34.7229	33.7403	33.6782
NP_032996.2	0.68937	0.734004	0.579327	0.469946	1.14706	1.53441
NP_032997.3	76.1382	123.518	118.916	119.051	102.174	110.564
NP_032998.1	1055.41	1371.19	1436.43	1295.36	1338.42	1279.82
NP_032999.1	34.4994	39.7094	36.4871	42.6285	40.3156	41.6683
NP_033000.1	78.5014	137.87	111.958	133.458	112.475	56.1622
NP_033001.2	10.059	11.2725	7.84188	4.07933	18.2329	5.82748
NP_033002.2	5.02228	6.7763	6.52369	5.64005	4.77654	5.4933
NP_033005.1	0.473836	1.07189	1.52677	0.741015	2.26759	0.370475
NP_033007.2	1.21086	2.96303	3.85925	3.83048	0.798857	1.60777
NP_033011.2	4.10981	5.3789	8.25478	4.06777	12.941	4.88236
NP_033012.1	87.3353	104.754	114.272	102.196	99.0438	95.0401
NP_033013.3	0.330522	0.239626	0.145759	0.153526	0.141061	0.267046
NP_033015.1	2.97031	2.85636	2.84214	3.61646	6.31891	2.77182
NP_033016.3	24.9159	32.1736	48.0723	35.9653	54.7907	38.6969
NP_033017.2	84.6569	106.452	134.285	129.988	127.185	129.888
NP_033018.2	7.64465	8.46981	9.91986	8.4736	9.83194	10.4891
NP_033019.2	6.37778	8.0663	9.07863	6.43397	9.79487	9.93682
NP_033020.2	0.0546985	2.04201e-08	4.17195	4.35407	5.80233	3.80571
NP_033021.2	1.07762e-05	0.0	0.0	0.0	0.0	0.0
NP_033022.1	166.791	214.56	207.231	207.437	189.895	210.076
NP_033024.1	3.89776	4.32081	8.80502	3.9518	7.97363	4.11983
NP_033025.2	11.0136	19.8722	12.1033	13.0196	8.29055	10.814
NP_033027.1	11.453	12.2279	14.933	11.2343	13.4745	11.0131
NP_033029.2	29.0103	41.8703	40.6584	37.3565	49.4723	41.8364
NP_033030.1	11.5849	10.9363	10.3369	15.0649	11.3572	12.6686
NP_033031.2	209.499	302.264	276.634	273.218	273.589	278.552
NP_033032.1	4.78887	3.08172	5.8093	5.23615	9.32098	5.05484
NP_033034.1	4.44729	6.49015	8.76918	6.30645	12.1661	6.8255
NP_033035.3	88.4661	120.137	119.076	124.699	101.227	118.324
NP_033037.2	47.9307	71.9323	69.1386	67.7104	69.8133	61.0924
NP_033038.2	8.00704	12.9593	11.1788	11.8467	8.49131	10.0295
NP_033039.2	2.13091	2.1316	2.36634	1.06859	2.87388	1.22942
NP_033041.3	1.78231	2.12534	1.30005	2.28975	1.31939	1.64872
NP_033045.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_033046.1	0.0	0.0	0.0	0.0	0.0	0.170239
NP_033047.2	2.89574	4.03597	3.38719	3.86486	4.80929	3.29192
NP_033048.2	13.1301	15.8586	16.1903	13.4154	14.2048	15.9352
NP_033049.2	0.0	0.0	0.217731	0.0	0.0	0.0
NP_033050.2	1.41882	4.12554	3.2833	5.5713	2.2796	3.18418
NP_033051.2	16.5651	19.2753	21.3202	20.1225	22.7892	23.2595
NP_033052.1	20.7288	30.079	30.057	41.4858	23.045	27.1264
NP_033054.1	1.18929	0.667519	1.11409	0.262612	1.21478	0.714143
NP_033055.2	13.3246	16.5426	23.6517	20.2233	20.1988	21.0224
NP_033056.2	41.8502	46.5121	50.4119	49.7483	50.7332	47.5802
NP_033057.3	83.3473	96.6099	93.3234	101.989	100.375	111.669
NP_033058.2	4.92138	5.28199	4.27882	4.84429	4.62126	5.59638
NP_033059.2	15.0171	14.8499	13.9189	23.3288	16.5606	13.5666
NP_033060.3	32.18	36.0714	43.9763	40.1828	22.9839	42.5793
NP_033062.1	0.607256	0.0	0.0607421	0.0419871	0.0	0.0694301
NP_033063.1	14.4924	18.253	19.4026	18.9546	18.6251	17.1551
NP_033064.1	0.0419653	0.0977039	0.0847021	0.0	0.0961635	0.0
NP_033066.1	4.63808	7.28362	8.84967	8.95252	4.55731	10.139
NP_033067.2	2.39954	5.01004	4.57607	4.44732	2.21003	2.17784
NP_033068.1	2769.1	0.377385	1.43574	0.0	2.01259	0.0
NP_033069.1	11.724	0.0	0.229398	0.0	0.525571	0.0
NP_033070.2	2.55133	3.60035	4.2401	3.25406	2.46589	3.60017
NP_033072.2	12.2677	12.8587	15.548	20.6973	27.0626	12.9443
NP_033073.1	6.26532	7.80801	7.94154	7.64324	8.74467	8.06673
NP_033074.2	7.77649	12.2828	9.94354	13.7151	9.12636	9.81802
NP_033075.1	33.8646	42.3175	43.0411	32.1148	55.9256	34.3692
NP_033076.2	0.890089	0.928471	1.05012	0.705834	1.10639	1.20312
NP_033078.2	5.9637	9.21978	9.04847	7.52355	9.26485	5.9403
NP_033079.1	19.7171	25.3456	22.6404	21.4797	28.1008	23.8783
NP_033080.2	0.512624	0.849294	0.794728	0.919521	0.676303	0.758503
NP_033083.2	110.438	154.168	136.095	134.983	141.349	164.783
NP_033085.2	6.06268	8.7565	15.2138	6.95245	15.6503	12.7184
NP_033086.1	0.0	0.0	0.0	0.0	0.0	0.909782
NP_033087.2	30.179	30.2601	33.157	31.7333	57.6144	31.5103
NP_033088.2	7.58267	10.873	11.4277	7.7497	9.9585	8.60138
NP_033089.2	196.904	252.667	284.715	217.622	275.794	193.402
NP_033091.1	2.82984	4.88704	4.79064	4.23867	5.45942	3.94526
NP_033092.3	17.8069	25.3118	24.2857	22.9782	30.1662	21.7137
NP_033093.2	2.92994	4.99969	3.05567	3.84444	1.68924	2.49551
NP_033094.3	1.25694	0.757455	0.0	3.81634e-08	0.0463157	8.55601
NP_033095.1	20.2935	24.1418	22.1346	21.2078	21.4893	22.2786
NP_033096.2	12.569	18.1125	16.7291	18.0877	17.8668	19.4506
NP_033097.1	14.8343	19.4403	21.0432	17.1406	17.6647	20.282
NP_033099.3	4.4749	4.12562	4.40291	5.68692	5.72173	4.43256
NP_033101.2	21.4854	28.1118	28.932	31.8401	29.7125	27.7204
NP_033102.2	2061.95	2344.74	2132.14	2302.6	2208.47	2307.63
NP_033103.2	1584.54	1500.93	1581.82	1691.29	1901.06	1748.92
NP_033104.2	1616.3	1764.83	1677.57	1741.66	1849.88	1825.81
NP_033106.1	2005.06	2135.19	2079.75	2171.14	2202.59	2122.93
NP_033107.1	2062.78	2405.32	2147.56	2095.35	2583.84	2254.86
NP_033108.1	100.297	120.89	108.951	90.999	111.904	133.553
NP_033109.1	33.4314	52.5186	37.6357	40.1919	29.9168	31.59
NP_033110.1	1059.19	791.203	952.367	1005.33	1218.55	1074.28
NP_033111.2	51.8271	51.2748	55.2565	60.0185	57.4098	63.0192
NP_033112.2	8.05955	10.6265	10.3388	13.2349	8.93883	11.1903
NP_033113.1	100.218	114.599	101.185	111.692	97.6376	107.121
NP_033114.3	3.26662	4.95287	5.62421	6.77341	1.05656	5.87726
NP_033116.2	47.0667	56.746	59.6276	64.0893	62.6496	55.7504
NP_033117.1	1938.27	2224.11	2053.63	1957.59	2235.29	2085.24
NP_033118.1	1786.02	2395.19	2075.62	2025.66	1915.05	1952.91
NP_033119.1	3804.49	3897.3	3924.41	3861.25	4260.01	3837.92
NP_033121.2	1389.57	1323.76	1284.03	1397.83	1604.94	1514.85
NP_033122.1	41.5617	51.296	42.9121	47.0991	35.857	39.9816
NP_033124.1	1631.88	1456.72	1709.36	1727.1	1712.73	1666.16
NP_033125.2	6.44244	3.83101	14.0642	11.9751	6.03012	11.0336
NP_033126.2	0.0265928	0.0	0.00892927	0.0131633	0.0301532	0.0142868
NP_033127.1	83.9854	88.8453	92.8104	94.4502	119.267	93.7559
NP_033129.2	23.8263	26.9669	23.7322	28.4429	20.1939	25.6277
NP_033130.1	12.6111	14.2514	13.8717	13.3108	12.3023	13.1758
NP_033131.2	58.8402	86.0131	69.0105	72.5498	63.0659	71.1256
NP_033133.1	0.109286	0.160822	0.54406	0.430963	0.793001	0.537973
NP_033138.1	1036.78	1321.07	1023.14	969.157	931.355	1039.2
NP_033139.3	10.3148	12.4961	10.2876	11.3143	12.7992	10.4061
NP_033140.1	0.246322	0.145301	0.249657	0.0	0.0	0.0
NP_033141.1	4.09995	5.04031	4.47598	3.93167	5.80466	5.02183
NP_033143.1	296.919	352.929	383.151	343.756	191.409	392.313
NP_033144.1	0.19605	0.126121	0.169161	0.0775135	0.060069	0.0886219
NP_033145.2	12.3699	15.146	15.5699	14.8127	14.1758	12.074
NP_033146.1	71.904	78.4618	84.1853	95.8409	88.756	93.541
NP_033149.1	0.0642164	0.0974991	0.149109	0.12791	0.119067	0.101432
NP_033152.3	0.0	0.0	0.0	0.0	0.0	0.0
NP_033153.2	27.2724	21.647	26.8581	24.8535	43.3077	15.9885
NP_033154.2	110.714	160.454	180.119	296.093	98.0507	203.917
NP_033155.1	8.74606	12.6311	13.4294	10.3147	17.1824	11.0963
NP_033156.1	3.48294	6.2025	6.44236	3.79463	5.82423	5.25112
NP_033157.1	1.82946	1.77218	2.20878	1.76297	3.24839	3.05331
NP_033159.1	9.58219	9.60209	10.7343	8.96598	14.9983	10.8512
NP_033161.2	5.83371	7.25682	8.24586	7.64003	6.99837	6.92197
NP_033162.1	0.413328	0.792924	0.693743	0.785241	0.572226	0.357142
NP_033163.1	1.1271	1.79493	2.18329	1.57694	3.49766	2.25054
NP_033165.1	616.191	782.27	913.444	690.707	1151.71	625.82
NP_033166.1	0.041611	0.0	0.0419927	0.0	0.143011	0.135102
NP_033167.2	0.0943128	0.0287775	0.115029	0.368494	0.0284047	0.320008
NP_033168.2	34.3565	48.2862	54.9704	49.5889	62.4444	61.385
NP_033170.1	1.77725	1.90095	1.07482	1.90774	0.786364	1.46755
NP_033172.2	6.16737	8.33928	9.46314	7.89035	7.91824	9.1123
NP_033173.2	27.4972	38.7173	37.0367	40.9404	30.2217	36.9624
NP_033174.2	12.0887	15.7793	16.0294	16.9416	12.9908	15.593
NP_033176.2	935.415	940.732	1106.79	953.506	1205.28	954.784
NP_033177.3	1.13171	2.30535	1.33741	1.94259	1.49894	1.80851
NP_033178.2	0.650776	1.27813	1.11332	0.696536	0.271174	1.02949
NP_033179.2	7.31503	9.01684	8.86095	8.76285	10.862	9.95192
NP_033180.2	0.976763	2.37822	1.75877	2.80577	0.398938	2.3272
NP_033181.3	583.781	849.735	1014.24	773.013	926.768	813.626
NP_033182.1	259.791	276.344	285.626	262.169	355.176	275.579
NP_033186.1	2.89618	0.0	0.0	0.0	0.0	0.0
NP_033187.1	3.38624	2.70816	2.46625	2.71451	3.88457	4.28225
NP_033188.3	6.97978	9.62521	11.869	9.23776	14.9493	8.53923
NP_033189.2	5.62779	10.5868	13.538	19.909	6.92686	23.7121
NP_033193.3	0.455053	0.834438	0.69773	0.717385	0.502154	0.682285
NP_033195.1	392.69	395.582	425.654	398.359	370.083	368.179
NP_033196.1	0.357258	0.519785	1.07363	0.530142	2.48768	0.574683
NP_033197.2	35.9522	40.761	44.0214	46.9171	39.4318	49.6281
NP_033199.1	0.256105	0.519307	0.216686	0.0	0.0	0.43173
NP_033200.2	9.52647	11.3291	10.1952	13.7829	12.2757	8.20042
NP_033203.1	14.912	18.0575	16.0165	15.0542	9.58319	11.4045
NP_033205.2	5.11743	7.91608	6.56454	4.71338	6.4976	4.52007
NP_033206.2	64.6539	91.0602	81.7525	81.2297	83.4778	82.2801
NP_033207.2	2.24323e-08	1.76036e-08	0.149897	1.80757e-09	4.29934e-09	0.0762848
NP_033208.2	0.0	0.0	0.112054	0.0	0.0	0.357929
NP_033210.1	4.30583	5.78384	11.3199	4.62776	2.3772	5.98721
NP_033211.2	1.0213	1.86629	0.814353	2.3402	0.0	2.89349
NP_033212.1	20.2261	24.4746	17.3096	24.7521	19.2454	21.1898
NP_033215.2	0.11965	0.0462078	0.0401858	0.0197491	0.045286	0.128687
NP_033216.2	68.2787	87.952	97.4081	92.7372	76.0684	84.2634
NP_033219.1	48.4643	52.3879	50.7472	60.6207	51.8807	51.8488
NP_033220.2	70.4134	104.887	133.92	110.897	117.167	106.137
NP_033222.1	98.5095	131.192	100.069	136.697	61.2802	134.466
NP_033223.2	2.50064	3.83472	5.4813	3.65523	7.53498	3.20276
NP_033225.1	12.5033	15.5176	14.7074	16.2881	8.79997	15.2287
NP_033227.2	73.7372	73.1889	112.069	116.112	146.03	109.675
NP_033228.2	24.9394	22.6486	29.5536	29.7587	26.4584	31.4541
NP_033229.3	0.0517723	0.0909439	0.0210075	0.257778	0.0588201	0.108773
NP_033230.2	11.2018	10.4151	18.9093	16.2443	18.337	15.0872
NP_033231.2	20.7734	29.3965	36.5241	37.4786	22.2912	41.394
NP_033233.2	14.7001	6.54928	30.6313	37.2317	9.7568	35.5072
NP_033234.2	1.21928	1.01775	1.30737	0.714573	0.42079	0.440619
NP_033235.3	0.170557	0.185956	0.136021	0.0	0.0742139	0.105944
NP_033236.2	12.7855	17.3785	14.9177	17.0958	11.0908	16.0059
NP_033237.2	11.8129	18.1338	16.9014	19.3817	12.8956	17.3655
NP_033238.2	0.71618	0.87407	0.791808	0.75446	0.476109	0.849334
NP_033240.3	9.11384	11.5986	11.2856	9.26008	11.1603	8.88692
NP_033241.1	57.5997	89.2994	93.9767	47.2608	148.818	53.2929
NP_033242.1	5.18612	5.11884	8.96179	7.15469	13.1246	8.03548
NP_033244.2	0.0771834	0.0	0.0403634	0.00503381	0.236018	0.191172
NP_033245.2	0.0	0.353448	0.245444	0.271515	0.277821	0.295576
NP_033246.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_033247.1	1.10864	0.902459	1.30777	0.975757	0.763466	0.0
NP_033249.1	3.61284	3.7343	5.39988	5.4228	5.65998	5.03279
NP_033250.3	53.9809	83.7942	75.7399	78.0187	74.5221	68.3802
NP_033252.1	70.8799	108.305	83.1254	80.4531	69.7267	75.3059
NP_033253.1	192.103	166.443	210.809	213.833	206.575	203.021
NP_033254.2	5.95057	4.75058	5.73587	6.03332	7.42133	6.07804
NP_033256.2	16.6291	24.055	21.8388	28.2656	18.4067	26.2917
NP_033257.2	1.39717	2.69195	3.41365	4.10357	1.4324	2.60708
NP_033259.2	0.0489694	0.114378	0.093876	0.121388	0.0742693	0.226801
NP_033260.4	0.0561289	0.0584593	0.0254335	0.0127074	0.0429072	0.0338849
NP_033261.1	0.0	0.133477	0.0771748	0.170778	0.0875328	0.0620386
NP_033262.2	5.61061	8.44958	8.94404	6.72673	12.9332	5.72324
NP_033263.2	0.0379104	0.0	0.0573147	0.0	0.0646832	0.0
NP_033264.2	10.3654	17.6354	19.7941	16.3423	21.4645	16.0879
NP_033265.4	1.3972	1.90585	1.68043	2.05122	1.85423	1.68466
