GeneID	Lung_rep1	Lung_rep2	Lung_rep3	Lung_rep4	Lung_rep5	Lung_rep6
NP_035693.3	97.0909	94.0456	100.408	115.307	102.779	105.87
NP_035694.1	0.0387978	0.0	0.0	0.0	0.0	0.0263828
NP_035695.1	21.2595	21.8665	16.5692	18.0288	16.7959	14.3939
NP_035697.3	11.7627	9.1682	9.91604	8.69607	8.5973	6.83134
NP_035698.1	45.0553	42.6665	42.491	51.7555	46.0932	41.0289
NP_035699.2	22.3623	25.4037	21.3944	20.0019	30.7955	18.9832
NP_035701.3	21.7675	19.1743	17.988	21.3578	18.376	17.1939
NP_035703.2	8.94084	7.87709	8.10934	8.79425	9.50065	7.80966
NP_035704.2	14.7112	16.853	14.5476	17.7209	14.9691	12.2396
NP_035705.1	8.10099	0.0	0.0	0.215083	0.0	0.0
NP_035706.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_035707.1	29.0121	29.157	31.1517	37.7478	25.8269	26.6819
NP_035708.2	36.3155	27.3249	26.116	27.8548	27.1174	23.2008
NP_035709.3	8.37091	9.24712	16.795	14.6356	17.8607	8.75177
NP_035710.2	46.3486	29.7464	38.9111	39.3218	23.2395	13.7023
NP_035711.2	0.936742	1.40214	0.889833	1.60306	1.0999	0.933237
NP_035712.1	0.35346	0.23817	0.0890182	0.043651	0.0928101	0.0504719
NP_035713.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_035715.1	4.42381	4.64323	4.55838	5.68035	5.3338	1.83035
NP_035717.2	128.932	132.568	123.56	153.786	119.765	89.8685
NP_035718.2	49.0625	49.618	41.556	49.8966	41.7227	39.6334
NP_035720.1	75.5333	70.5761	72.8713	80.2403	69.7989	70.8587
NP_035721.1	16.9221	16.1031	16.4549	15.3665	17.7469	15.1421
NP_035722.2	33.2373	32.7877	33.9265	37.5076	35.1672	30.803
NP_035723.2	14.6875	17.1686	12.1396	11.8982	15.2009	15.9177
NP_035724.2	245.303	272.991	247.63	274.852	225.342	248.409
NP_035725.1	464.614	462.332	401.018	425.428	418.491	417.899
NP_035726.2	25.4608	23.6323	21.87	23.6282	21.3267	18.6696
NP_035728.2	0.0	0.0	0.0823123	0.106517	0.0	0.0
NP_035735.2	10.8524	10.4422	12.9366	13.429	12.1262	10.5685
NP_035736.2	149.523	210.831	159.926	170.607	180.343	177.909
NP_035738.1	0.182803	0.534275	0.094887	0.154878	0.0832804	0.263318
NP_035739.2	110.345	102.644	104.179	116.288	103.784	90.4537
NP_035740.2	13.762	15.0592	15.7036	20.9457	12.5709	12.3755
NP_035741.2	6.1478	5.50191	8.9942	9.64794	5.91637	6.63358
NP_035742.1	0.0	0.0	0.0	0.0	9.31691e-09	0.0
NP_035743.2	0.290669	0.448388	0.431238	0.390078	0.299887	0.412505
NP_035744.1	52.3414	48.1283	49.9871	55.4834	51.058	54.6637
NP_035745.3	1.30568	2.88379	1.00257	1.21225	2.75424	1.97696
NP_035746.2	0.481467	0.201379	0.973448	1.1463	0.874657	0.72757
NP_035747.1	0.0	0.0	0.0	0.0734541	0.0789366	0.0416801
NP_035753.2	2.67412	3.59201	3.30203	4.45652	1.37103	2.26994
NP_035754.1	0.884566	0.66881	1.61013	1.77569	0.0	0.323056
NP_035756.2	74.5286	74.6317	74.1949	85.6179	71.0641	67.8176
NP_035757.2	0.0859213	0.0	0.0	0.348842	0.23794	0.0
NP_035759.3	8.89101	9.21693	10.4688	9.24474	8.75758	7.99557
NP_035761.1	553.686	697.779	474.546	485.649	449.346	453.749
NP_035762.2	4.25187	3.92259	5.77216	5.66001	3.63192	3.00292
NP_035763.2	14.7415	12.9699	12.9001	16.8318	13.083	8.88287
NP_035764.2	0.699319	0.384083	0.549619	0.49923	0.216942	0.370684
NP_035765.1	0.117501	0.115145	0.107292	0.0932808	0.0498932	0.186798
NP_035766.2	86.731	78.0552	98.1384	101.667	86.1359	92.8809
NP_035767.4	8.19234	5.12479	9.44311	8.24867	10.5974	7.4821
NP_035768.1	25.2237	17.9009	29.3241	26.3024	23.3389	24.2911
NP_035769.1	26.2692	26.3185	22.3171	24.813	23.4768	23.3521
NP_035770.2	26.3584	28.3726	35.439	33.0309	27.7847	29.3116
NP_035773.2	0.795461	0.149462	0.909355	0.737226	0.739799	0.294199
NP_035774.2	1.37347	0.291905	1.71701	0.944986	1.31035	0.132582
NP_035775.1	0.182534	0.0	0.0	0.0	0.0	0.0
NP_035776.1	19.8262	0.0	0.0	0.0	0.0	0.0
NP_035778.3	0.457754	0.328401	0.200912	0.189243	0.178698	0.0730324
NP_035780.1	32.2302	27.0171	33.0188	33.3998	31.9227	30.5786
NP_035783.1	764.876	771.923	710.016	700.307	771.15	659.934
NP_035784.1	508.32	499.104	501.937	485.835	501.174	443.353
NP_035785.1	153.576	177.921	155.05	165.603	146.755	144.679
NP_035786.1	21.354	23.0879	20.5354	14.7231	17.9306	20.0749
NP_035787.1	11.9866	11.7709	10.627	11.8038	11.9454	9.81491
NP_035788.1	0.204448	0.4283	0.140001	0.0609135	0.292253	0.227744
NP_035790.1	264.446	243.787	245.426	276.998	246.01	287.264
NP_035791.1	0.0	0.0	0.160101	0.0	0.0	0.0
NP_035792.1	274.303	255.433	354.242	386.664	296.363	333.266
NP_035794.1	1853.08	2104.54	1812.53	1785.29	1869.41	1919.64
NP_035795.1	12.6827	15.8866	11.456	16.0663	13.7518	15.3919
NP_035796.2	2.66656e-10	6.94695e-06	0.0037962	1.31972	4.79956	5.80896
NP_035798.2	1.65155	0.790951	0.653358	1.50787	2.02715e-05	0.0356358
NP_035799.1	29.3663	24.72	24.9699	31.668	24.3751	16.7642
NP_035800.2	4.77578	5.39152	5.35032	6.6836	4.54445	5.48927
NP_035801.3	379.303	404.107	335.312	367.589	376.852	279.37
NP_035802.3	40.541	38.8134	41.2066	44.1164	37.1315	36.2454
NP_035803.1	24.2725	21.3287	23.2749	31.5542	22.0125	20.4938
NP_035804.2	0.452894	0.257069	0.527623	0.540967	0.730094	0.39205
NP_035810.1	58.798	57.9604	50.6563	63.5761	57.156	50.4428
NP_035811.1	125053.0	121075.0	136716.0	98736.1	144529.0	144304.0
NP_035813.2	0.0	0.0	0.0156044	0.0203913	0.0	0.0
NP_035814.2	0.0	0.0	0.0	0.0	0.0152246	0.0
NP_035820.3	6.05105	4.79647	5.03705	5.94762	5.92199	4.33593
NP_035821.3	5.86374	4.97069	8.53095	10.5962	6.04454	5.97404
NP_035822.2	57.8426	62.6948	60.0987	68.4773	53.8018	65.7512
NP_035823.3	51.3946	43.5552	53.002	49.7243	42.3837	42.4351
NP_035825.1	167.495	165.515	176.031	187.16	166.812	185.056
NP_035827.1	16.3312	21.0242	16.4181	17.2637	17.7855	18.7482
NP_035828.1	0.371131	0.554734	0.610277	0.967284	1.32652	0.943747
NP_035829.1	42.6973	42.1722	43.0197	52.365	38.9588	39.131
NP_035831.2	680.888	839.979	793.797	914.815	773.318	940.237
NP_035832.1	2.31626e-08	0.0	0.0	0.0984388	0.0	5.6423e-10
NP_035833.2	1.39556	2.0408	1.89566	1.50226	0.839954	1.41254
NP_035834.2	12.1866	10.662	13.8242	12.0365	12.5518	11.4541
NP_035835.1	1.17266	1.33684	1.46322	1.73951	0.82532	0.899509
NP_035836.2	8.61959	5.03764	7.74621	11.2351	8.07497	4.97362
NP_035837.1	27.373	25.1805	24.1634	25.8242	27.0986	23.3031
NP_035838.3	53.5282	41.7715	71.5379	62.3876	53.8237	19.734
NP_035840.3	1.05892e-06	0.000336427	0.0102911	0.0342779	1.26711e-09	0.0
NP_035841.1	20.0421	20.61	21.733	26.0721	17.1312	16.078
NP_035842.1	259.256	266.501	230.285	264.048	230.888	273.75
NP_035844.2	33.8302	33.9046	30.0496	37.4939	29.3541	26.3414
NP_035845.1	102.081	99.6896	97.349	110.308	95.0301	88.6146
NP_035846.1	10.545	11.1541	9.84722	9.98497	9.95585	8.59365
NP_035848.1	2.30646	3.62348	4.50281	5.91291	4.83321	2.23175
NP_035849.3	0.0925773	0.121589	0.107566	0.0402079	0.0960969	0.0989356
NP_035850.3	0.0115106	0.00832777	0.021017	0.0549699	0.0	0.007947
NP_035851.3	3.33943	3.87214	6.09699	4.96338	4.14445	0.453194
NP_035853.2	35.4631	14.3643	21.7977	17.2679	27.9716	1.69405
NP_035855.1	0.0	3.76881e-08	0.0242047	0.155875	0.000729966	0.2016
NP_035857.2	0.0	0.0	0.0	0.0	0.0	0.259436
NP_035858.2	18.5258	19.398	23.0735	21.3867	22.1064	25.8661
NP_035859.2	22.8714	21.728	17.1921	21.3218	19.0874	16.1172
NP_035861.2	0.0	0.0	0.136647	0.107137	0.0	0.0
NP_035864.2	11.6052	11.3625	13.6399	13.3101	11.8573	9.5427
NP_035867.2	1.76582	1.86052	1.7709	1.63553	2.17553	0.708162
NP_035868.1	171.849	192.855	146.026	159.718	146.221	150.708
NP_035869.1	211.727	208.89	205.344	207.893	195.902	213.958
NP_035870.1	2.90137	2.62796	2.88512	3.80299	2.06383	1.94483
NP_035871.2	0.0	0.0	0.0	6.43029e-08	0.0	1.61003e-08
NP_035873.2	11.6312	8.58808	11.2151	12.3339	9.63044	2.81131
NP_035876.2	1.57448	1.62745	1.66517	1.61837	1.58322	1.47144
NP_035878.1	0.0	0.504025	0.0	0.00228531	0.583852	0.0
NP_035882.1	11.7474	11.7501	10.9867	13.1863	13.0752	9.74741
NP_035885.2	5.0528	3.0354	4.61258	3.88263	3.09721	3.43195
NP_035886.1	525.621	450.592	296.352	206.964	233.263	211.223
NP_035887.2	14.9494	12.7284	17.8255	19.8312	13.9505	10.2758
NP_035888.2	3.89971	3.97841	6.50333	5.72703	4.61755	4.14173
NP_035889.1	0.109099	0.568829	0.012886	0.375841	0.21828	0.455452
NP_035892.2	4.07361	2.32882	4.27878	3.418	2.91444	2.2648
NP_035893.1	9.50548	8.81851	6.77899	6.29139	6.09083	4.42387
NP_035895.3	6.4034	7.06135	6.53547	6.94635	5.50706	5.58003
NP_035896.1	1.59318	2.06971	1.61162	1.89813	1.20246	1.06299
NP_035899.4	0.0	0.0	0.0	0.0	0.0706995	0.0
NP_035901.1	1.21557	0.818457	3.43238	4.12246	1.80837	0.915062
NP_035902.2	0.921623	0.411836	1.07558	0.678473	0.0	0.35702
NP_035903.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_035904.2	10.2446	8.3078	8.81729	10.5773	6.97024	4.06074
NP_035905.1	0.0	0.066138	0.0	0.0652018	0.0925543	0.112837
NP_035906.1	0.0	0.0746418	0.0931312	0.0	0.0432331	0.0696217
NP_035907.1	77.4836	87.0995	73.7515	81.3826	72.9321	42.9907
NP_035908.1	82.8864	81.8958	81.5618	79.7464	77.7605	74.6953
NP_035909.2	66.8476	65.3107	62.0965	70.6565	66.5776	57.1636
NP_035910.1	1.68618	1.43718	1.74305	1.51842	1.9794	1.46837
NP_035911.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_035912.2	2.56049	2.04778	2.6966	1.89653	2.29214	0.901514
NP_035913.1	18.8989	9.63915	0.724847	1.70955	15.8346	1.25632
NP_035914.1	27.0439	25.9302	38.2346	52.1896	28.4676	31.7353
NP_035915.3	15.7251	18.9177	15.9292	17.5392	17.987	16.8854
NP_035916.2	0.463346	0.171363	0.328444	0.462617	0.800289	0.645597
NP_035917.2	72.7294	60.9887	65.1059	68.5345	65.4868	36.6829
NP_035920.1	3.208	4.58855	8.66972	2.32753	2.14545	3.34835
NP_035922.4	5.79426	5.40369	6.89756	6.26268	4.89806	3.01442
NP_035923.1	63.0965	56.1276	55.9538	75.5027	59.892	57.0543
NP_035925.2	0.0289431	0.0	0.0792798	0.0344785	0.0735752	0.0594202
NP_035926.2	11.1417	11.134	10.4968	10.3509	10.0505	8.59269
NP_035928.2	1.62224	1.52046	1.96196	2.12408	1.70172	1.98327
NP_035929.1	0.0	0.0	0.230043	0.263204	0.0	1.1751e-06
NP_035930.1	0.028626	0.0284639	0.026134	0.0341865	0.0494004	0.0464517
NP_035931.1	31.7062	30.2703	32.1251	34.8682	30.0608	36.5175
NP_035932.2	16.6768	17.046	18.2533	18.1007	22.1474	20.6293
NP_035933.2	116.517	100.861	74.4571	91.4311	64.4914	69.6363
NP_035934.1	108.728	103.104	111.64	113.965	103.529	110.15
NP_035936.3	0.0220177	0.209965	3.07158	0.385752	1.89257	0.103903
NP_035939.3	95.5865	81.7372	77.8223	108.98	78.2262	65.1526
NP_035943.3	0.847493	1.08741	0.0	0.0	0.669965	0.573821
NP_035944.2	53.1667	51.7631	42.0283	50.5818	44.709	43.523
NP_035946.2	10.1448	5.48637	11.0246	9.3546	14.7196	4.81441
NP_035947.2	32.686	37.2855	32.2477	39.2804	32.1206	30.4451
NP_035948.3	12.7054	10.8774	10.8706	12.7752	10.7488	10.9242
NP_035949.2	3.69265	4.21691	2.30084	4.80402	1.99042	2.89231
NP_035950.2	1.10707	1.17193	1.00866	0.732494	0.938765	1.18892
NP_035953.3	0.56319	1.04632	2.80203	6.56295e-10	1.8176	3.77865
NP_035954.1	0.156235	0.910964	0.166422	0.372367	0.694845	0.0356911
NP_035955.1	23.0947	24.0001	23.2454	25.3847	18.3785	28.9709
NP_035956.1	55.6747	62.7885	46.9723	56.7289	48.5635	52.0255
NP_035957.2	8.73877	7.55467	18.584	17.2942	15.4413	13.4694
NP_035965.3	24.3724	23.5627	22.2671	27.0352	21.4702	21.0259
NP_035966.2	5.84092	4.82962	4.06865	4.88457	4.0655	3.17708
NP_035967.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_035968.1	11.4382	12.2054	11.4618	11.3634	13.7248	10.0918
NP_035969.2	0.0540345	0.0130741	0.0164442	0.0	0.0457414	0.0123943
NP_035970.1	12.8162	11.3789	11.1654	13.1123	11.2189	10.2805
NP_035971.1	4.43543	2.42259	2.10406	3.16042	4.06428	2.81105
NP_035972.3	51.7822	49.5468	49.8974	59.1819	48.7909	43.4614
NP_035973.1	57.9359	55.5406	62.6146	68.2046	57.0553	50.1887
NP_035976.3	0.630701	0.655949	0.387707	0.525649	0.449733	0.276135
NP_035979.1	3.20407	2.90335	4.31665	2.85801	3.95958	2.3801
NP_035980.1	0.0	0.334764	0.0	0.0	0.0894473	0.0479814
NP_035981.1	55.6907	50.1414	70.7179	77.8937	61.8442	73.3093
NP_035982.2	0.82764	0.68986	1.09635	0.0	0.703332	0.575948
NP_035984.2	1.84215	0.698106	2.3149	2.5756	1.26545	1.24757
NP_035985.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_035989.1	5.77293	6.8953	5.80815	5.64259	7.98867	4.70259
NP_035990.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_035991.1	0.34441	2.23688e-10	0.678505	0.552037	0.379485	0.0
NP_035993.1	21.1176	24.7027	21.3321	18.616	20.5698	19.6425
NP_035994.2	0.0	0.0	0.314585	0.0	0.0	0.0
NP_035995.1	154.112	159.286	131.982	160.517	134.68	132.788
NP_035997.1	0.733627	1.18907	0.044727	0.51506	0.64528	1.02896
NP_036002.1	0.194243	0.298199	0.0197051	0.102938	0.109656	0.222371
NP_036003.2	338.982	314.207	360.64	379.458	336.042	347.984
NP_036004.2	100.197	104.862	97.0923	98.3423	95.6452	97.5884
NP_036005.1	80.0403	76.0737	79.5479	86.8924	76.8513	77.1602
NP_036006.1	49.5595	51.5265	53.3117	59.1171	52.8199	53.4973
NP_036007.2	0.39733	0.265466	0.31075	0.253825	0.225548	0.873346
NP_036008.2	0.0	0.0	0.0	0.0	0.108597	0.0
NP_036009.1	109.34	112.187	117.74	126.124	108.44	110.428
NP_036011.3	0.141559	0.145379	0.149668	0.184295	0.110231	0.107265
NP_036012.1	9.34918	6.40056	8.085	7.26751	6.45397	8.26187
NP_036014.1	9.59435	8.5824	9.13098	8.86521	7.37863	7.13546
NP_036015.1	36.3171	35.5923	34.2781	31.0426	34.119	32.3489
NP_036018.1	3.94935	4.12389	4.53291	3.82948	4.00103	3.0612
NP_036020.1	16.6094	15.5773	16.3037	17.6143	16.5829	13.9773
NP_036021.1	2.74551	3.30152	2.52054	2.75879	3.07961	2.22949
NP_036022.1	1.57514	3.45776	1.6484	2.07749	2.26445	1.82562
NP_036024.2	18.056	14.3487	19.9033	25.9472	15.8912	10.7186
NP_036026.1	35.4477	23.2263	37.522	17.6859	27.8819	19.5113
NP_036027.1	22.3405	18.7896	16.1386	22.0691	15.4515	15.7666
NP_036028.2	10.3891	7.21132	7.11767	9.30136	5.26712	4.54262
NP_036030.2	23.9132	22.2247	28.8759	27.1894	26.1871	28.3661
NP_036032.2	4.336	4.88105	4.69449	7.27664	4.93027	3.75143
NP_036034.1	0.0	0.0	0.0	0.0	0.0	0.0330875
NP_036036.2	32.5124	36.4427	31.0036	30.7652	33.2597	32.2797
NP_036037.1	0.185952	0.136957	0.339609	0.331534	0.177544	0.252272
NP_036038.1	75.5241	69.1621	67.2971	81.1688	68.6382	57.2254
NP_036039.2	26.0511	18.8624	27.1804	26.634	25.6529	21.1595
NP_036040.1	0.260942	1.80794	1.23833	1.12357	0.334775	1.29428
NP_036041.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_036042.1	0.0383378	0.0843867	0.0346238	0.0455878	0.0474958	0.101688
NP_036043.2	3.10334	3.16771	3.94515	2.99847	3.99103	2.57939
NP_036044.1	19.9214	20.2382	16.5489	18.0768	16.4266	15.6709
NP_036045.1	4.12738	6.42585	4.49545	4.686	6.59712	3.98603
NP_036046.2	3.31021e-10	0.0	0.0	0.0	0.0	0.0
NP_036047.2	32.9971	30.6189	37.2558	42.2835	36.3052	30.8081
NP_036048.3	0.0	1.11847	1.61905e-05	0.0	0.00155386	0.419761
NP_036049.2	15.0202	12.574	12.4528	12.6826	11.1715	10.3278
NP_036050.1	14.1711	8.72476	11.478	10.8221	12.2052	9.9458
NP_036051.1	127.168	118.592	113.299	100.256	122.303	112.856
NP_036053.2	36.7474	32.5075	37.7494	38.8114	39.4331	27.4391
NP_036054.1	0.00934992	0.0135144	0.0	0.011166	0.0	0.0
NP_036057.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_036059.1	10.7491	9.46837	11.284	10.248	10.533	8.20072
NP_036060.1	24.6647	22.561	22.1561	23.8048	20.3192	18.669
NP_036061.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_036062.1	9.24484	9.12506	11.2563	13.4141	9.98461	10.0766
NP_036064.3	0.0	0.0	0.0	0.0	0.0	0.014261
NP_036065.1	0.14138	0.0	0.0	0.152578	0.0834387	0.0
NP_036066.2	32.1732	30.5837	31.3931	32.6614	31.2648	27.2899
NP_036067.2	12.8428	14.1404	15.4598	15.8741	14.0422	14.6822
NP_036072.1	62.981	64.5381	58.3728	57.6028	61.3437	55.4973
NP_036075.2	6.81336	4.60766	6.96399	7.77395	6.64424	5.11502
NP_036076.2	7.38145	7.28972	6.05957	9.00934	6.12512	4.97725
NP_036077.1	53.5212	50.4538	44.926	48.2484	42.5472	34.3666
NP_036078.2	2.86305	2.49255	2.30165	3.49706	2.84426	0.930035
NP_036079.1	33.666	31.8459	34.1925	32.8536	30.0524	28.8484
NP_036080.2	18.5696	16.4358	15.3256	13.226	18.8226	12.7167
NP_036081.1	21.9617	19.6075	21.3731	25.9978	18.4293	7.65385
NP_036082.1	253.007	262.936	268.2	291.943	264.027	257.251
NP_036085.1	18.9497	17.6127	19.1446	18.9306	18.036	16.0134
NP_036086.1	21.1716	22.4905	19.0736	23.7226	19.1898	15.0415
NP_036087.2	14.8368	16.4288	14.6463	13.3435	13.7298	14.0297
NP_036088.3	4.90326	7.05459	5.66707	4.13317	5.02943	6.13998
NP_036089.1	18.678	20.5455	20.271	23.0859	16.12	17.7673
NP_036090.2	4.33187	4.36722	3.27969	3.36677	3.38259	2.38152
NP_036092.1	49.292	51.3838	43.6596	43.8905	42.8161	36.7513
NP_036093.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_036094.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_036095.1	129.075	132.036	130.788	138.443	121.113	120.747
NP_036096.1	139.193	123.116	141.453	157.71	135.079	158.931
NP_036097.1	90.8318	89.6445	93.2293	98.9213	91.3136	98.1841
NP_036098.1	155.632	150.126	154.859	162.009	148.175	168.375
NP_036099.1	171.582	180.971	178.508	198.877	174.445	191.56
NP_036100.3	161.827	160.61	175.591	177.036	169.957	174.544
NP_036101.1	277.32	290.008	271.685	296.595	273.192	273.741
NP_036102.2	0.00158007	0.0	0.0	0.0	0.0	0.0
NP_036103.1	3.29415e-06	3.48291e-08	0.0696953	0.00933876	4.4754e-05	6.84386e-06
NP_036105.2	397.922	343.992	410.536	462.915	388.847	491.565
NP_036106.1	2.38822	1.69818	2.44417	1.58817	1.67881	1.54842
NP_036108.2	1.22567	2.9225	1.3588	1.65021	2.77904	1.36187
NP_036109.3	8.35524	8.48939	7.92432	10.5952	9.05591	9.10222
NP_036110.1	25.3436	25.1687	29.0242	31.101	21.4895	23.5005
NP_036111.2	8.59329	7.73321	9.66676	14.4655	7.59207	6.00171
NP_036113.1	0.670309	0.666044	0.286307	0.544128	0.149904	0.343158
NP_036116.3	6.93625	8.61391	7.24332	5.80184	6.77669	5.90669
NP_036117.1	0.191742	0.0596094	0.0987505	0.00246239	0.27551	0.0364578
NP_036119.1	15.3256	16.5463	13.0855	14.3302	12.8276	11.6892
NP_036120.1	0.0	0.252972	0.106995	0.0	0.0	0.0
NP_036122.2	63.2019	63.9216	62.1404	76.0431	57.6367	62.1715
NP_036123.3	0.0751638	0.207013	0.109795	0.161456	0.0572496	0.165763
NP_036124.2	7.768	6.45725	10.8608	9.04346	8.53464	7.41275
NP_036128.3	1.90558	1.39855	0.936976	0.654095	1.05188	1.59454
NP_036130.1	4.49416	3.70595	4.21705	4.42156	3.55962	3.48952
NP_036131.1	46.7127	46.969	48.6537	49.1572	46.5537	44.6688
NP_036132.1	85.2662	80.1321	81.2864	97.0311	83.2109	86.8007
NP_036136.1	68.9252	62.6458	43.5263	41.5949	45.0209	44.563
NP_036138.1	0.039833	21.7135	0.0383584	27.7818	0.0108919	10.9795
NP_036139.3	8.83806	7.00726	10.0521	10.9317	6.87699	9.30875
NP_036140.1	78.0097	48.8782	78.6121	54.2346	72.2432	43.2333
NP_036141.1	0.0	11.3869	0.0	25.3749	0.0	18.6848
NP_036142.2	0.163908	0.0930373	0.144313	0.163315	0.181327	0.113831
NP_036143.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_036144.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_036145.1	12.1833	7.45361	9.01664	7.06967	6.88885	8.8091
NP_036149.1	23.4288	21.5208	23.3861	23.0463	21.6913	19.4385
NP_036150.1	0.0	0.0091177	0.0	0.0	0.0	0.0
NP_036151.1	144.704	155.505	139.215	147.977	158.223	161.753
NP_036154.1	19.0641	17.8882	15.6558	16.7011	15.0178	14.1084
NP_036155.1	0.0357962	0.468801	0.895391	0.883373	0.822058	0.0
NP_036158.3	0.377225	0.465605	0.586741	0.367704	0.56749	0.433752
NP_036159.1	8.68728	7.2242	6.38363	7.16552	7.13933	8.15842
NP_036160.1	66.0079	67.5081	64.5178	60.3497	70.6419	67.7706
NP_036162.3	965.501	786.751	762.951	839.289	784.278	749.182
NP_036163.3	12.8748	18.2884	15.5685	15.278	10.9453	15.2826
NP_036167.1	98.7192	102.555	94.3262	114.128	92.3821	90.9871
NP_036168.1	15.5941	13.5286	17.4703	21.0112	14.9857	12.1454
NP_036169.1	17.8374	17.9246	15.6546	17.5059	13.9586	16.6427
NP_036170.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_036172.1	66.3897	56.799	56.5234	63.7601	55.5979	51.575
NP_036174.1	0.487772	0.859628	1.50342	0.940386	1.16581	0.574851
NP_036175.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_036178.1	8.56256	4.59033	7.93979	7.75735	6.17545	1.61931
NP_036179.1	12.6531	14.4411	13.0861	12.7277	11.1105	12.1614
NP_036180.1	2.6978	3.51347	2.04313	3.09557	2.73917	3.4195
NP_036181.3	8.6981	8.4844	4.98537	6.59271	4.33295	5.51263
NP_036182.1	418.458	421.859	422.267	472.056	407.663	484.086
NP_036183.1	1126.27	1086.13	1090.65	1252.04	1120.16	1109.84
NP_036185.1	19.3216	18.3025	19.2805	18.3681	20.0243	13.4872
NP_036186.2	113.54	123.813	119.247	130.005	108.932	103.086
NP_036188.1	73.323	75.5098	67.9089	80.3727	66.8983	81.2499
NP_036190.2	210.439	243.185	209.799	206.334	210.725	228.524
NP_036197.1	0.491798	1.05043	0.249514	0.843492	0.136211	0.479915
NP_036620.2	0.365553	0.837245	1.02666	0.155765	0.201261	0.13113
NP_036621.2	38.3257	38.5532	25.7565	36.7691	36.8535	33.1376
NP_036622.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_036624.2	58.2762	26.7472	23.547	50.9676	33.1125	37.6865
NP_036625.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_036626.1	0.00975516	0.00720083	0.0	0.060229	0.10053	0.0649965
NP_036627.1	376.612	706.109	460.064	385.469	502.968	305.061
NP_036628.2	1.79345	0.892575	0.0637673	0.0843814	0.486863	0.0952546
NP_036629.1	7.66904	8.08185	7.66624	5.85718	7.53922	7.23513
NP_036630.1	151.025	136.116	141.205	146.255	130.259	169.394
NP_036631.1	17.7539	11.8262	11.911	18.3174	14.2649	4.95211
NP_036632.1	40.71	43.2847	39.8553	40.5278	43.9619	31.243
NP_036633.2	4.58937	5.89983	2.58786	1.06218	1.96576	2.34089
NP_036634.2	0.56325	0.397106	0.288497	0.527404	0.389754	0.0163974
NP_036635.1	0.0703817	0.552739	0.0925055	0.0791444	0.203352	0.0651282
NP_036636.1	136.855	202.983	186.114	162.014	184.172	100.133
NP_036637.1	31.9659	13.4053	12.3314	40.8831	26.1088	10.8372
NP_036639.2	5.00099	2.18502	2.11541	4.71044	3.36296	1.05132
NP_036641.1	0.175523	0.192401	0.185852	0.105967	0.122623	0.0529122
NP_036642.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_036644.1	1597.74	1971.62	2217.08	1587.12	1781.55	2116.29
NP_036646.2	0.701351	1.80947	2.0586	0.706678	1.49598	0.592443
NP_036647.1	121.561	191.097	127.896	111.718	141.18	153.13
NP_036648.2	7.70265	29.8831	41.8106	7.51584	32.7833	10.483
NP_036650.1	325.464	373.118	345.914	345.906	386.897	272.579
NP_036651.1	0.0526565	0.0	0.0224522	0.0228197	0.0	0.0
NP_036652.1	73.0869	62.7096	53.3279	87.1745	66.8499	19.7487
NP_036654.2	0.714379	1.59976	2.56196	0.69217	7.15066	1.21441
NP_036655.1	78.4919	242.377	239.104	59.1263	150.902	48.3522
NP_036657.1	0.0	0.0	0.0208893	0.0	0.00460587	0.0
NP_036659.2	0.187193	2.36109e-09	0.30094	0.305612	0.264601	1.68989e-08
NP_036661.3	120.908	208.69	147.833	118.832	163.997	155.34
NP_036662.1	0.0	0.359243	0.251724	0.446341	0.415714	0.78775
NP_036665.2	0.0	0.0768145	0.0	0.0177905	0.0492499	0.0368671
NP_036667.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_036668.2	0.39537	0.214783	0.0229459	0.316891	0.0	0.273883
NP_036669.3	0.0	0.0	0.0189015	0.0	0.175318	0.0570854
NP_036670.2	0.0	0.0	0.00605858	0.00428243	0.0427604	0.0
NP_036672.3	0.0	0.0	0.0180024	0.0347893	0.039655	0.39847
NP_036673.3	0.476239	0.0541686	0.0522689	0.0251929	0.248218	0.0390464
NP_036674.1	58.5756	14.3125	3.6399	3.86435	4.93996	9.19743
NP_036675.1	150.682	74.9354	25.5198	37.3644	64.3699	87.0162
NP_036676.1	488.332	226.7	193.71	584.927	325.318	144.141
NP_036678.3	0.0279784	0.0	0.0536032	0.00324142	0.00294735	0.00667661
